country,year,gender,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp,generation,continent
Argentina,2009,female,05-14 years,28,3434884,0.82,"332,976,484,578",8961,Generation Z,South America
Argentina,2011,male,05-14 years,28,3592374,0.78,"530,163,281,575",13946,Generation Z,South America
Argentina,2011,female,05-14 years,29,3472180,0.84,"530,163,281,575",13946,Generation Z,South America
Argentina,2012,male,05-14 years,29,3615254,0.8,"545,982,375,701",14203,Generation Z,South America
Argentina,2013,female,05-14 years,32,3515742,0.91,"552,025,140,252",14206,Generation Z,South America
Argentina,2010,male,05-14 years,33,3570316,0.92,"423,627,422,092",11273,Generation Z,South America
Argentina,2013,male,05-14 years,33,3637026,0.91,"552,025,140,252",14206,Generation Z,South America
Argentina,2007,female,05-14 years,34,3414627,1,"287,530,508,431",7918,Generation Z,South America
Argentina,2009,male,05-14 years,34,3553154,0.96,"332,976,484,578",8961,Generation Z,South America
Argentina,2014,male,05-14 years,34,3655965,0.93,"526,319,673,732",13400,Generation Z,South America
Argentina,2014,female,05-14 years,35,3533961,0.99,"526,319,673,732",13400,Generation Z,South America
Argentina,2008,male,05-14 years,39,3539110,1.1,"361,558,037,110",9843,Generation Z,South America
Argentina,2015,male,05-14 years,39,3672155,1.06,"594,749,285,413",14981,Generation Z,South America
Argentina,2007,male,05-14 years,45,3530454,1.27,"287,530,508,431",7918,Generation Z,South America
South Africa,1996,female,05-14 years,0,5078295,0,"147,607,982,695",3908,Millenials,Africa
South Africa,1997,female,05-14 years,0,5099973,0,"152,586,154,514",3960,Millenials,Africa
South Africa,1997,male,05-14 years,0,5138902,0,"152,586,154,514",3960,Millenials,Africa
South Africa,2000,female,05-14 years,1,5079980,0.02,"136,361,854,808",3361,Millenials,Africa
South Africa,2002,female,05-14 years,1,5081661,0.02,"115,748,110,113",2769,Millenials,Africa
South Africa,1996,male,05-14 years,2,5115933,0.04,"147,607,982,695",3908,Millenials,Africa
South Africa,1998,female,05-14 years,2,5103593,0.04,"137,774,361,015",3512,Millenials,Africa
South Africa,1999,female,05-14 years,2,5095144,0.04,"136,631,966,609",3424,Millenials,Africa
South Africa,1998,male,05-14 years,3,5145480,0.06,"137,774,361,015",3512,Millenials,Africa
South Africa,2001,female,05-14 years,3,5081802,0.06,"121,600,818,310",2953,Millenials,Africa
South Africa,2003,female,05-14 years,3,5079761,0.06,"175,256,916,996",4132,Millenials,Africa
South Africa,2004,female,05-14 years,3,5075711,0.06,"228,937,347,866",5323,Millenials,Africa
South Africa,1999,male,05-14 years,4,5140790,0.08,"136,631,966,609",3424,Millenials,Africa
South Africa,2001,male,05-14 years,4,5137175,0.08,"121,600,818,310",2953,Millenials,Africa
South Africa,2003,male,05-14 years,4,5143653,0.08,"175,256,916,996",4132,Millenials,Africa
South Africa,2005,female,05-14 years,4,5068338,0.08,"257,671,413,751",5914,Millenials,Africa
South Africa,2005,male,05-14 years,4,5136182,0.08,"257,671,413,751",5914,Millenials,Africa
South Africa,2000,male,05-14 years,5,5129271,0.1,"136,361,854,808",3361,Millenials,Africa
South Africa,2002,male,05-14 years,5,5141866,0.1,"115,748,110,113",2769,Millenials,Africa
South Africa,2006,female,05-14 years,7,5070210,0.14,"271,811,088,781",6166,Millenials,Africa
South Africa,2004,male,05-14 years,8,5142164,0.16,"228,937,347,866",5323,Millenials,Africa
South Africa,2006,male,05-14 years,9,5138413,0.18,"271,811,088,781",6166,Millenials,Africa
South Africa,2003,female,15-24 years,21,4917197,0.43,"175,256,916,996",4132,Millenials,Africa
South Africa,2002,female,15-24 years,26,4851340,0.54,"115,748,110,113",2769,Millenials,Africa
South Africa,2001,female,15-24 years,27,4783006,0.56,"121,600,818,310",2953,Millenials,Africa
South Africa,2004,female,15-24 years,29,4974786,0.58,"228,937,347,866",5323,Millenials,Africa
South Africa,2006,female,15-24 years,29,5047676,0.57,"271,811,088,781",6166,Millenials,Africa
South Africa,2010,female,15-24 years,32,5099408,0.63,"375,298,134,440",8128,Millenials,Africa
South Africa,2013,female,15-24 years,32,5097679,0.63,"366,829,390,479",7612,Millenials,Africa
South Africa,2011,female,15-24 years,34,5097135,0.67,"416,878,162,441",8906,Millenials,Africa
South Africa,2015,female,15-24 years,34,5105930,0.67,"317,741,039,198",6403,Millenials,Africa
South Africa,2008,female,15-24 years,35,5015977,0.7,"287,099,991,517",6573,Millenials,Africa
South Africa,2009,female,15-24 years,36,5087135,0.71,"297,216,730,669",6517,Millenials,Africa
South Africa,2005,female,15-24 years,37,5019979,0.74,"257,671,413,751",5914,Millenials,Africa
South Africa,2007,female,15-24 years,38,5065647,0.75,"299,033,511,000",6708,Millenials,Africa
South Africa,2012,female,15-24 years,48,5096625,0.94,"396,332,702,639",8347,Millenials,Africa
South Africa,2003,male,15-24 years,50,4970281,1.01,"175,256,916,996",4132,Millenials,Africa
South Africa,2014,female,15-24 years,50,5100812,0.98,"350,904,575,292",7174,Millenials,Africa
South Africa,2002,male,15-24 years,55,4895133,1.12,"115,748,110,113",2769,Millenials,Africa
South Africa,2010,male,15-24 years,56,5175095,1.08,"375,298,134,440",8128,Millenials,Africa
South Africa,2004,male,15-24 years,71,5034637,1.41,"228,937,347,866",5323,Millenials,Africa
South Africa,2009,male,15-24 years,77,5166324,1.49,"297,216,730,669",6517,Millenials,Africa
South Africa,2011,male,15-24 years,77,5175523,1.49,"416,878,162,441",8906,Millenials,Africa
South Africa,2005,male,15-24 years,84,5085130,1.65,"257,671,413,751",5914,Millenials,Africa
South Africa,2001,male,15-24 years,86,4814340,1.79,"121,600,818,310",2953,Millenials,Africa
South Africa,2015,male,15-24 years,90,5190482,1.73,"317,741,039,198",6403,Millenials,Africa
South Africa,2007,male,15-24 years,92,5143929,1.79,"299,033,511,000",6708,Millenials,Africa
South Africa,2008,male,15-24 years,92,4976793,1.85,"287,099,991,517",6573,Millenials,Africa
South Africa,2006,male,15-24 years,98,5120804,1.91,"271,811,088,781",6166,Millenials,Africa
South Africa,2012,male,15-24 years,107,5178479,2.07,"396,332,702,639",8347,Millenials,Africa
South Africa,2013,male,15-24 years,119,5182542,2.3,"366,829,390,479",7612,Millenials,Africa
South Africa,2014,male,15-24 years,126,5186816,2.43,"350,904,575,292",7174,Millenials,Africa
South Africa,2011,female,25-34 years,15,4483203,0.33,"416,878,162,441",8906,Millenials,Africa
South Africa,2012,female,25-34 years,19,4571162,0.42,"396,332,702,639",8347,Millenials,Africa
South Africa,2015,female,25-34 years,27,4822164,0.56,"317,741,039,198",6403,Millenials,Africa
South Africa,2013,female,25-34 years,32,4661719,0.69,"366,829,390,479",7612,Millenials,Africa
South Africa,2014,female,25-34 years,32,4747193,0.67,"350,904,575,292",7174,Millenials,Africa
South Africa,2011,male,25-34 years,88,4671416,1.88,"416,878,162,441",8906,Millenials,Africa
South Africa,2015,male,25-34 years,126,5001052,2.52,"317,741,039,198",6403,Millenials,Africa
South Africa,2012,male,25-34 years,128,4757896,2.69,"396,332,702,639",8347,Millenials,Africa
South Africa,2014,male,25-34 years,154,4927939,3.13,"350,904,575,292",7174,Millenials,Africa
South Africa,2013,male,25-34 years,164,4845315,3.38,"366,829,390,479",7612,Millenials,Africa
Seychelles,2001,female,05-14 years,0,7585,0,"622,262,057",8257,Millenials,Africa
Seychelles,2001,male,05-14 years,0,7979,0,"622,262,057",8257,Millenials,Africa
Seychelles,2002,female,05-14 years,0,7443,0,"697,518,248",9070,Millenials,Africa
Seychelles,2002,male,05-14 years,0,7799,0,"697,518,248",9070,Millenials,Africa
Seychelles,2003,female,05-14 years,0,7304,0,"705,704,816",9001,Millenials,Africa
Seychelles,2003,male,05-14 years,0,7622,0,"705,704,816",9001,Millenials,Africa
Seychelles,2004,female,05-14 years,0,7148,0,"839,319,927",10526,Millenials,Africa
Seychelles,2004,male,05-14 years,0,7457,0,"839,319,927",10526,Millenials,Africa
Seychelles,2005,male,05-14 years,0,7316,0,"919,103,255",11361,Millenials,Africa
Seychelles,2006,female,05-14 years,0,6921,0,"1,016,418,229",12442,Millenials,Africa
Seychelles,2006,male,05-14 years,0,7296,0,"1,016,418,229",12442,Millenials,Africa
Seychelles,2005,female,05-14 years,1,6977,14.33,"919,103,255",11361,Millenials,Africa
Seychelles,2001,female,15-24 years,0,7832,0,"622,262,057",8257,Millenials,Africa
Seychelles,2001,male,15-24 years,0,8053,0,"622,262,057",8257,Millenials,Africa
Seychelles,2002,female,15-24 years,0,7901,0,"697,518,248",9070,Millenials,Africa
Seychelles,2003,female,15-24 years,0,7890,0,"705,704,816",9001,Millenials,Africa
Seychelles,2004,female,15-24 years,0,7790,0,"839,319,927",10526,Millenials,Africa
Seychelles,2005,female,15-24 years,0,7610,0,"919,103,255",11361,Millenials,Africa
Seychelles,2006,female,15-24 years,0,7400,0,"1,016,418,229",12442,Millenials,Africa
Seychelles,2007,female,15-24 years,0,7216,0,"1,033,561,654",12554,Millenials,Africa
Seychelles,2007,male,15-24 years,0,8095,0,"1,033,561,654",12554,Millenials,Africa
Seychelles,2008,female,15-24 years,0,7078,0,"967,199,594",11667,Millenials,Africa
Seychelles,2009,female,15-24 years,0,7002,0,"847,397,850",10157,Millenials,Africa
Seychelles,2009,male,15-24 years,0,8119,0,"847,397,850",10157,Millenials,Africa
Seychelles,2010,female,15-24 years,0,6988,0,"969,936,525",11563,Millenials,Africa
Seychelles,2010,male,15-24 years,0,8078,0,"969,936,525",11563,Millenials,Africa
Seychelles,2011,female,15-24 years,0,6495,0,"1,065,826,670",13204,Millenials,Africa
Seychelles,2012,female,15-24 years,0,6357,0,"1,059,498,884",13044,Millenials,Africa
Seychelles,2012,male,15-24 years,0,7038,0,"1,059,498,884",13044,Millenials,Africa
Seychelles,2013,female,15-24 years,0,6031,0,"1,328,091,524",16090,Millenials,Africa
Seychelles,2014,female,15-24 years,0,5813,0,"1,342,997,306",16018,Millenials,Africa
Seychelles,2002,male,15-24 years,1,8158,12.26,"697,518,248",9070,Millenials,Africa
Seychelles,2003,male,15-24 years,1,8201,12.19,"705,704,816",9001,Millenials,Africa
Seychelles,2004,male,15-24 years,1,8174,12.23,"839,319,927",10526,Millenials,Africa
Seychelles,2005,male,15-24 years,1,8093,12.36,"919,103,255",11361,Millenials,Africa
Seychelles,2006,male,15-24 years,1,8084,12.37,"1,016,418,229",12442,Millenials,Africa
Seychelles,2008,male,15-24 years,1,8117,12.32,"967,199,594",11667,Millenials,Africa
Seychelles,2011,male,15-24 years,1,7169,13.95,"1,065,826,670",13204,Millenials,Africa
Seychelles,2013,male,15-24 years,1,6804,14.7,"1,328,091,524",16090,Millenials,Africa
Seychelles,2014,male,15-24 years,1,6391,15.65,"1,342,997,306",16018,Millenials,Africa
Seychelles,2015,female,15-24 years,1,5957,16.79,"1,375,604,279",16005,Millenials,Africa
Seychelles,2015,male,15-24 years,1,6393,15.64,"1,375,604,279",16005,Millenials,Africa
Seychelles,2011,female,25-34 years,0,7108,0,"1,065,826,670",13204,Millenials,Africa
Seychelles,2012,female,25-34 years,0,7211,0,"1,059,498,884",13044,Millenials,Africa
Seychelles,2012,male,25-34 years,0,6724,0,"1,059,498,884",13044,Millenials,Africa
Seychelles,2013,female,25-34 years,0,7154,0,"1,328,091,524",16090,Millenials,Africa
Seychelles,2014,male,25-34 years,0,7704,0,"1,342,997,306",16018,Millenials,Africa
Seychelles,2015,female,25-34 years,0,7204,0,"1,375,604,279",16005,Millenials,Africa
Seychelles,2011,male,25-34 years,1,6615,15.12,"1,065,826,670",13204,Millenials,Africa
Seychelles,2014,female,25-34 years,1,7345,13.61,"1,342,997,306",16018,Millenials,Africa
Seychelles,2015,male,25-34 years,1,7565,13.22,"1,375,604,279",16005,Millenials,Africa
Seychelles,2013,male,25-34 years,3,7360,40.76,"1,328,091,524",16090,Millenials,Africa
Saint Kitts and Nevis,1991,female,05-14 years,0,5700,0,"209,880,963",5368,Millenials,Africa
Saint Kitts and Nevis,1991,male,05-14 years,0,6000,0,"209,880,963",5368,Millenials,Africa
Saint Kitts and Nevis,1992,female,05-14 years,0,5700,0,"229,434,519",5868,Millenials,Africa
Saint Kitts and Nevis,1992,male,05-14 years,0,6000,0,"229,434,519",5868,Millenials,Africa
Mauritius,1991,male,05-14 years,0,103900,0,"2,856,890,681",3045,Millenials,Africa
Mauritius,1994,male,05-14 years,0,99500,0,"3,558,137,040",3658,Millenials,Africa
Mauritius,1996,male,05-14 years,0,97200,0,"4,421,943,910",4444,Millenials,Africa
Mauritius,1998,female,05-14 years,0,95400,0,"4,169,664,285",4063,Millenials,Africa
Mauritius,1999,female,05-14 years,0,96600,0,"4,291,172,816",4117,Millenials,Africa
Mauritius,2000,female,05-14 years,0,98361,0,"4,582,555,125",4339,Millenials,Africa
Mauritius,2000,male,05-14 years,0,100755,0,"4,582,555,125",4339,Millenials,Africa
Mauritius,2002,female,05-14 years,0,99967,0,"4,767,303,154",4415,Millenials,Africa
Mauritius,2002,male,05-14 years,0,102373,0,"4,767,303,154",4415,Millenials,Africa
Mauritius,2003,female,05-14 years,0,100012,0,"5,609,831,328",5136,Millenials,Africa
Mauritius,2004,female,05-14 years,0,99417,0,"6,385,695,187",5789,Millenials,Africa
Mauritius,2004,male,05-14 years,0,102106,0,"6,385,695,187",5789,Millenials,Africa
Mauritius,2005,female,05-14 years,0,98568,0,"6,283,803,256",5641,Millenials,Africa
Mauritius,2006,male,05-14 years,0,100406,0,"7,028,803,366",6246,Millenials,Africa
Mauritius,1992,male,05-14 years,1,102400,0.98,"3,224,267,548",3400,Millenials,Africa
Mauritius,1994,female,05-14 years,1,96300,1.04,"3,558,137,040",3658,Millenials,Africa
Mauritius,1995,male,05-14 years,1,97800,1.02,"4,040,345,933",4115,Millenials,Africa
Mauritius,1997,female,05-14 years,1,94100,1.06,"4,187,367,602",4139,Millenials,Africa
Mauritius,1997,male,05-14 years,1,97900,1.02,"4,187,367,602",4139,Millenials,Africa
Mauritius,1999,male,05-14 years,1,100000,1,"4,291,172,816",4117,Millenials,Africa
Mauritius,2001,female,05-14 years,1,99293,1.01,"4,536,538,211",4244,Millenials,Africa
Mauritius,2001,male,05-14 years,1,101693,0.98,"4,536,538,211",4244,Millenials,Africa
Mauritius,2003,male,05-14 years,1,102552,0.98,"5,609,831,328",5136,Millenials,Africa
Mauritius,2005,male,05-14 years,1,101372,0.99,"6,283,803,256",5641,Millenials,Africa
Mauritius,2006,female,05-14 years,1,97629,1.02,"7,028,803,366",6246,Millenials,Africa
Mauritius,1993,female,05-14 years,2,97600,2.05,"3,263,368,410",3405,Millenials,Africa
Mauritius,1993,male,05-14 years,2,100800,1.98,"3,263,368,410",3405,Millenials,Africa
Mauritius,1995,female,05-14 years,2,94400,2.12,"4,040,345,933",4115,Millenials,Africa
Mauritius,1996,female,05-14 years,2,93900,2.13,"4,421,943,910",4444,Millenials,Africa
Mauritius,1998,male,05-14 years,2,99000,2.02,"4,169,664,285",4063,Millenials,Africa
Mauritius,1991,female,05-14 years,3,101000,2.97,"2,856,890,681",3045,Millenials,Africa
Mauritius,1992,female,05-14 years,4,99300,4.03,"3,224,267,548",3400,Millenials,Africa
Mauritius,2008,female,15-24 years,2,95566,2.09,"9,990,370,016",8716,Millenials,Africa
Mauritius,2010,female,15-24 years,2,98088,2.04,"10,003,670,690",8587,Millenials,Africa
Mauritius,2014,female,15-24 years,3,94217,3.18,"12,803,445,934",11120,Millenials,Africa
Mauritius,2016,female,15-24 years,4,94001,4.26,"12,232,463,656",10570,Millenials,Africa
Mauritius,2004,female,15-24 years,5,96083,5.2,"6,385,695,187",5789,Millenials,Africa
Mauritius,2005,female,15-24 years,5,94435,5.29,"6,283,803,256",5641,Millenials,Africa
Mauritius,2003,male,15-24 years,6,99166,6.05,"5,609,831,328",5136,Millenials,Africa
Mauritius,2009,female,15-24 years,7,97984,7.14,"9,128,843,109",7873,Millenials,Africa
Mauritius,2015,female,15-24 years,7,94082,7.44,"11,692,287,066",10125,Millenials,Africa
Mauritius,2001,male,15-24 years,8,102151,7.83,"4,536,538,211",4244,Millenials,Africa
Mauritius,2003,female,15-24 years,8,97740,8.18,"5,609,831,328",5136,Millenials,Africa
Mauritius,2013,female,15-24 years,8,94321,8.48,"12,129,642,296",10572,Millenials,Africa
Mauritius,2005,male,15-24 years,9,96661,9.31,"6,283,803,256",5641,Millenials,Africa
Mauritius,2006,female,15-24 years,9,94140,9.56,"7,028,803,366",6246,Millenials,Africa
Mauritius,2012,male,15-24 years,9,101864,8.84,"11,668,685,524",9884,Millenials,Africa
Mauritius,2011,female,15-24 years,10,99022,10.1,"11,518,393,367",9817,Millenials,Africa
Mauritius,2012,female,15-24 years,10,99697,10.03,"11,668,685,524",9884,Millenials,Africa
Mauritius,2002,female,15-24 years,11,99542,11.05,"4,767,303,154",4415,Millenials,Africa
Mauritius,2004,male,15-24 years,11,98158,11.21,"6,385,695,187",5789,Millenials,Africa
Mauritius,2007,female,15-24 years,11,94225,11.67,"8,150,138,757",7179,Millenials,Africa
Mauritius,2008,male,15-24 years,11,98207,11.2,"9,990,370,016",8716,Millenials,Africa
Mauritius,2001,female,15-24 years,13,101083,12.86,"4,536,538,211",4244,Millenials,Africa
Mauritius,2011,male,15-24 years,13,101183,12.85,"11,518,393,367",9817,Millenials,Africa
Mauritius,2015,male,15-24 years,14,96489,14.51,"11,692,287,066",10125,Millenials,Africa
Mauritius,2010,male,15-24 years,15,100282,14.96,"10,003,670,690",8587,Millenials,Africa
Mauritius,2007,male,15-24 years,16,97048,16.49,"8,150,138,757",7179,Millenials,Africa
Mauritius,2009,male,15-24 years,16,99793,16.03,"9,128,843,109",7873,Millenials,Africa
Mauritius,2002,male,15-24 years,17,100533,16.91,"4,767,303,154",4415,Millenials,Africa
Mauritius,2006,male,15-24 years,17,96530,17.61,"7,028,803,366",6246,Millenials,Africa
Mauritius,2013,male,15-24 years,17,96237,17.66,"12,129,642,296",10572,Millenials,Africa
Mauritius,2016,male,15-24 years,18,96372,18.68,"12,232,463,656",10570,Millenials,Africa
