Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount,Area
Prahran,20a Percy St,2,h,950000,PI,hockingstuart,2016-09-03,4.5,3181,2,1,1,88,2000,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,3/122 Williams Rd,2,u,781000,S,Wilson,2016-09-03,4.5,3181,2,1,1,0,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,907/15 Clifton St,1,u,549800,S,hockingstuart,2016-12-03,4.5,3181,1,1,1,0,2012,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,206/11 Hillingdon Pl,2,u,928276,PI,Williams,2016-12-03,4.5,3181,2,1,1,0,2000,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,28 Kelvin Gr,4,h,2616889,S,Marshall,2016-12-03,4.5,3181,4,2,0,300,1918,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14 Bowen St,2,h,928276,S,Jellis,2017-03-04,4.5,3181,2,2,2,211,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,30 Harvey St,2,h,928276,SP,Jellis,2017-03-04,4.5,3181,2,1,2,220,1920,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,20/67 High St,1,u,492000,S,hockingstuart,2017-03-04,4.5,3181,1,1,1,1768,1888,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,12 Lexton Gr,4,h,2616889,S,RT,2017-03-04,4.5,3181,4,2,2,443,1920,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,61a Princes St,3,t,1660000,PI,Marshall,2017-03-04,4.5,3181,3,2,1,415,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,10/4 Rae Ct,1,u,500500,S,Biggin,2017-03-04,4.5,3181,1,1,1,0,1945,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,7/36 Wynnstay Rd,2,u,928276,PI,Kay,2017-03-04,4.5,3181,2,2,2,0,2008,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6 Wynnstay Rd,3,h,1240000,S,hockingstuart,2017-03-04,4.5,3181,3,1,0,223,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,506/220 Commercial Rd,3,u,1400000,S,hockingstuart,2016-06-04,4.5,3181,3,2,2,0,1920,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,68 Donald St,3,h,1501065,S,Jellis,2016-06-04,4.5,3181,3,2,1,197,1880,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,76/108 Greville St,3,u,685000,PI,hockingstuart,2016-06-04,4.5,3181,2,2,1,0,1996,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,18/300 High St,2,u,630000,S,Biggin,2016-06-04,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,203/11 Hillingdon Pl,3,u,710000,S,Edward,2016-06-04,4.5,3181,2,1,1,0,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/313 Dandenong Rd,1,u,330000,VB,hockingstuart,2016-08-06,4.5,3181,1,1,1,0,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14 Doon St,3,h,1430000,S,Marshall,2016-08-06,4.5,3181,3,1,0,135,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,10/37 Greville St,1,u,325000,VB,Biggin,2016-08-06,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,50 Packington St,3,h,1501065,S,Jellis,2016-08-06,4.5,3181,3,1,3,352,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,16 Park Rd,3,t,1245000,PI,Marshall,2016-08-06,4.5,3181,2,2,1,128,2000,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/2 Alfred St,2,u,830000,S,Williams,2016-05-07,4.5,3181,2,1,1,727,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,410/220 Commercial Rd,1,u,485324,S,hockingstuart,2016-05-07,4.5,3181,1,1,0,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,16 Greville St,4,h,2616889,VB,Marshall,2016-05-07,4.5,3181,1,2,1,348,1890,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,76 Pridham St,2,h,1182500,S,Marshall,2016-05-07,4.5,3181,2,1,0,141,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,48 Wrights Tce,2,h,1303000,S,Beller,2016-05-07,4.5,3181,2,1,0,288,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/2 Jessamine Av,1,u,485324,SN,hockingstuart,2016-11-07,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,52 Packington St,2,h,1210000,S,Marshall,2016-11-07,4.5,3181,2,1,0,218,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/36 Clarke St,1,u,482500,SP,Sotheby's,2016-10-08,4.5,3181,2,1,1,443,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,3/1 Greville St,2,u,928276,S,hockingstuart,2016-10-08,4.5,3181,2,1,1,0,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,3/2 King St,1,u,485324,S,hockingstuart,2016-10-08,4.5,3181,1,1,1,1079,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14/10 Williams Rd,2,u,928276,SP,Biggin,2016-10-08,4.5,3181,2,1,1,0,1960,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,37 Wrights Tce,3,h,1730000,S,Jellis,2016-10-08,4.5,3181,2,2,1,210,1957,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,28c Aberdeen Rd,2,h,928276,S,hockingstuart,2016-09-10,4.5,3181,2,2,2,170,1980,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1 Chatsworth Rd,2,h,1090000,PI,hockingstuart,2016-09-10,4.5,3181,2,1,1,158,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,79 Chomley St,3,h,1358000,S,Jellis,2016-09-10,4.5,3181,2,1,1,189,1957,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/10 Williams Rd,2,u,585000,PI,Biggin,2016-09-10,4.5,3181,2,1,1,0,1960,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14 Aberdeen Rd,2,h,1106000,S,Biggin,2016-12-10,4.5,3181,2,1,1,0,2005,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,116 Charles St,3,h,1650000,S,Jellis,2016-12-10,4.5,3181,3,3,1,209,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,505/22 Chatham St,1,u,485324,VB,Williams,2016-12-10,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,57 Clarke St,2,h,1590000,S,Marshall,2016-12-10,4.5,3181,2,1,2,308,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/26 Clifton St,2,u,590000,PI,Purplebricks,2016-12-10,4.5,3181,2,1,1,356,2005,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,19 Packington Pl,2,h,1055000,S,Biggin,2016-12-10,4.5,3181,2,1,0,203,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,22/55 Union St,2,u,523000,S,Biggin,2016-12-10,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,60 Williams Rd,3,h,1501065,SP,Biggin,2016-12-10,4.5,3181,3,1,1,195,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,26 Florence St,2,h,928276,SN,hockingstuart,2016-06-12,4.5,3181,2,1,1,192,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,30 Airlie Av,2,h,1800000,S,Biggin,2016-11-12,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/329 Dandenong Rd,2,u,928276,S,hockingstuart,2016-11-12,4.5,3181,2,1,1,0,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,503/120 Greville St,3,u,1350000,VB,MICM,2016-11-12,4.5,3181,3,2,2,0,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,8/67 High St,2,u,700000,S,hockingstuart,2016-11-12,4.5,3181,2,1,1,0,1888,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/2 Karbarook Av,2,u,735000,PI,hockingstuart,2016-11-12,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,104/11 Hillingdon Pl,2,u,928276,SP,Marshall,2016-08-13,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/60 Chomley St,2,u,473000,S,Jellis,2016-05-14,4.5,3181,2,1,1,0,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,20a Park Rd,3,h,1100000,PI,hockingstuart,2016-05-14,4.5,3181,2,1,1,111,2001,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,83 Pridham St,2,h,928276,SN,hockingstuart,2016-05-14,4.5,3181,2,2,0,154,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/2 Rae Ct,2,u,928276,SN,hockingstuart,2016-05-14,4.5,3181,2,1,0,721,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,81 Charles St,3,h,1501065,S,Marshall,2016-10-15,4.5,3181,3,2,1,233,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,21 Chomley St,3,h,1501065,S,Jellis,2016-10-15,4.5,3181,3,1,0,210,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,32 Larnook St,3,h,1590000,S,Kay,2016-10-15,4.5,3181,3,2,1,415,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2 McMicken La,2,h,1200000,S,Marshall,2016-10-15,4.5,3181,2,3,1,91,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,30 Union St,2,h,1100000,VB,hockingstuart,2016-10-15,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,77 Chomley St,3,h,1501065,SN,hockingstuart,2016-04-16,4.5,3181,3,1,1,217,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,204/220 Commercial Rd,2,u,928276,SP,hockingstuart,2016-04-16,4.5,3181,2,1,2,4655,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4 Green St,4,h,2616889,S,hockingstuart,2016-04-16,4.5,3181,4,2,2,388,1918,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,12/67 High St,2,u,530000,VB,Jellis,2016-04-16,4.5,3181,2,1,1,0,1888,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,43 Highbury Gr,3,h,1651000,S,Marshall,2016-04-16,4.5,3181,3,1,2,294,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,12/113 Williams Rd,1,u,485324,S,hockingstuart,2016-04-16,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6/20 Wynnstay Rd,2,u,615000,SA,Biggin,2016-04-16,4.5,3181,2,1,1,0,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14/21 Irving Av,2,u,928276,SP,hockingstuart,2016-07-16,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/34 Chomley St,2,u,928276,SN,RT,2016-09-17,4.5,3181,2,1,1,0,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,33 Irving Av,2,h,1880000,S,Jellis,2016-09-17,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,16/5 Lewisham Rd,2,u,928276,S,hockingstuart,2016-09-17,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,29 Murray St,2,h,1500000,VB,Beller,2016-09-17,4.5,3181,2,1,2,222,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/99 York St,1,u,485324,SN,Biggin,2016-09-17,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6/99 York St,2,u,928276,SN,Biggin,2016-09-17,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,17 Arkle St,2,h,1460000,S,Jellis,2017-03-18,4.5,3181,2,1,2,227,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,206/8 Bangs St,1,u,485324,SN,Thomson,2017-03-18,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,75 Chatsworth Rd,4,h,2616889,S,RT,2017-03-18,4.5,3181,4,2,2,336,1890,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/123 Chomley St,2,u,928276,SP,Kay,2017-03-18,4.5,3181,2,1,1,949,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,12 Closeburn Av,4,h,2444000,S,Jellis,2017-03-18,4.5,3181,4,2,2,388,1918,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,513/220 Commercial Rd,1,u,485324,PI,hockingstuart,2017-03-18,4.5,3181,1,1,0,4655,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,602/220 Commercial Rd,2,u,841000,S,hockingstuart,2017-03-18,4.5,3181,2,2,1,0,1850,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/261 Dandenong Rd,2,u,570000,VB,hockingstuart,2017-03-18,4.5,3181,2,1,1,0,2004,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,7/297 Dandenong Rd,2,u,480000,PI,hockingstuart,2017-03-18,4.5,3181,2,1,2,0,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,10/37 Greville St,1,u,485324,SN,hockingstuart,2017-03-18,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,395 High St,2,h,1310000,S,Marshall,2017-03-18,4.5,3181,2,1,1,162,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6 Irene Pl,3,h,1530000,S,hockingstuart,2017-03-18,4.5,3181,3,1,0,231,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/19 Irving Av,1,u,485324,SS,Biggin,2017-03-18,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,405/1 Mount St,1,u,365000,VB,Beller,2017-03-18,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,13/20 St Edmonds Rd,2,u,560000,S,Dingle,2017-03-18,4.5,3181,2,1,1,0,2000,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,127 Williams Rd,4,h,2616889,S,Gary,2017-03-18,4.5,3181,4,2,2,584,1918,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,8/8 Airlie Av,1,u,332000,PI,hockingstuart,2016-06-18,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,80 Chatsworth Rd,3,h,1501065,SN,Castran,2016-06-18,4.5,3181,3,1,1,215,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,22 Kelvin Gr,4,h,2616889,S,Marshall,2016-06-18,4.5,3181,5,4,1,602,1911,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,47 Clifton St,2,h,815000,S,Beller,2016-11-19,4.5,3181,2,1,0,96,1880,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,49 Clifton St,2,h,765000,S,Beller,2016-11-19,4.5,3181,2,1,0,98,1890,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,275 Dandenong Rd,3,h,1501065,S,Marshall,2016-11-19,4.5,3181,3,2,2,258,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,63 Greville St,4,h,2616889,SP,hockingstuart,2016-11-19,4.5,3181,4,3,2,378,1980,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,15/61 High St,2,u,928276,SP,hockingstuart,2016-11-19,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,50 Larnook St,3,h,1501065,SP,Jellis,2016-11-19,4.5,3181,3,2,1,415,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/70 Williams Rd,2,h,910000,S,Gary,2016-11-19,4.5,3181,2,1,1,183,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6/21 Wynnstay Rd,3,t,1450000,VB,Marshall,2016-11-19,4.5,3181,3,2,3,1958,1995,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1 Arkle St,3,h,1501065,SN,hockingstuart,2016-05-22,4.5,3181,2,2,1,278,1957,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,59 Clarke St,4,h,2616889,S,Marshall,2016-05-22,4.5,3181,5,2,2,299,2000,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/38 Donald St,2,t,1540000,S,Jellis,2016-05-22,4.5,3181,2,2,1,113,1945,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,3 Arkle St,3,h,1811000,S,Biggin,2016-08-22,4.5,3181,3,2,1,273,1890,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,204/8 Bangs St,1,u,427000,S,Williams,2016-08-22,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,106/152 Peel St,2,u,500000,PI,hockingstuart,2016-08-22,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14 Vail St,2,h,928276,S,Jellis,2016-08-22,4.5,3181,2,1,1,193,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,56 York St,2,h,928276,S,Jellis,2016-08-22,4.5,3181,2,1,0,166,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,35 Chomley St,2,h,1180000,S,Jellis,2016-04-23,4.5,3181,2,1,0,214,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,210/10 Hillingdon Pl,2,u,510000,PI,hockingstuart,2016-04-23,4.5,3181,2,1,1,0,1999,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/301 Dandenong Rd,2,u,928276,SN,hockingstuart,2016-09-24,4.5,3181,2,1,2,0,1989,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/11 Mount St,3,t,1015000,S,Beller,2016-09-24,4.5,3181,3,3,1,0,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2d Alfred St,3,h,1210000,PI,Abercromby's,2017-02-25,4.5,3181,3,2,1,415,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,33 Bowen St,3,h,1501065,SP,Jellis,2017-02-25,4.5,3181,3,2,0,198,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,72 Chomley St,4,h,2616889,SP,Marshall,2017-02-25,4.5,3181,4,3,2,450,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,6/313 Dandenong Rd,1,u,485324,SP,Biggin,2017-02-25,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,38 Earl St,2,h,928276,S,hockingstuart,2017-02-25,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4 Kenleigh Gr,3,h,1501065,S,hockingstuart,2017-02-25,4.5,3181,3,1,1,159,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,56 Packington St,3,h,1720000,S,Marshall,2017-02-25,4.5,3181,3,2,2,183,1999,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,16A Perth St,3,h,1050000,S,Marshall,2017-02-25,4.5,3181,3,2,1,8216,1995,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5 Pickford St,2,h,1582000,S,Marshall,2017-02-25,4.5,3181,2,1,0,214,1915,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/20 Wynnstay Rd,2,u,928276,S,Jellis,2017-02-25,4.5,3181,2,1,1,0,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,692 High St,3,h,1501065,S,Marshall,2016-07-26,4.5,3181,3,1,2,353,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14/42 Grandview Gr,1,u,485324,SN,hockingstuart,2016-06-27,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/5 Lewisham Rd,1,u,485324,SN,hockingstuart,2016-06-27,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,19 Chatsworth Rd,3,h,2385000,PI,Marshall,2016-11-27,4.5,3181,3,2,2,217,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,1/17 Clarke St,1,u,485324,PI,Purplebricks,2016-11-27,4.5,3181,1,1,1,518,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,5/327 Dandenong Rd,2,u,681000,S,Geoff,2016-11-27,4.5,3181,2,2,1,0,1995,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,9/25 Irving Av,1,h,428000,S,Nick,2016-11-27,4.5,3181,1,1,1,358,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,37 Perth St,4,h,1820000,S,Jellis,2016-11-27,4.5,3181,4,1,1,305,1920,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,103/59 Porter St,2,u,950000,VB,hockingstuart,2016-11-27,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,32 Union St,2,h,480000,PI,Jellis,2016-11-27,4.5,3181,2,1,1,314,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,84 York St,2,h,1305000,S,Jellis,2016-11-27,4.5,3181,2,1,1,131,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,117 Charles St,3,h,1255000,S,Marshall,2016-05-28,4.5,3181,3,1,1,231,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,93 Charles St,3,h,2180000,S,Marshall,2016-05-28,4.5,3181,2,2,2,238,1890,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,403/120 Greville St,2,u,712500,SP,Kay,2016-05-28,4.5,3181,2,2,1,0,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,16/67 High St,2,u,928276,S,Jellis,2016-05-28,4.5,3181,2,1,1,0,1888,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,26 Willis St,3,h,1720000,S,Jellis,2016-05-28,4.5,3181,3,2,1,272,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,38a Chomley St,2,h,1021000,S,Kay,2016-08-28,4.5,3181,2,1,1,175,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,11/17 Clarke St,1,u,485324,PI,Marshall,2016-08-28,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,75 Pridham St,3,h,1220000,S,hockingstuart,2016-08-28,4.5,3181,3,2,1,112,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,49/6 Williams Rd,1,u,240000,SP,Buxton,2016-08-28,4.5,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,83 Charles St,2,h,1500000,S,Jellis,2016-07-30,4.5,3181,2,1,2,236,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,22/32 Porter St,2,u,928276,S,hockingstuart,2016-07-30,4.5,3181,2,1,1,0,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,62 Pridham St,3,h,1612000,S,Jellis,2016-07-30,4.5,3181,3,2,0,146,1900,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,27 Westbourne St,3,h,1442000,S,Jellis,2016-07-30,4.5,3181,3,1,2,199,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,46 York St,2,h,928276,S,hockingstuart,2016-07-30,4.5,3181,2,1,0,118,1943,Stonnington,Southern Metropolitan,7717,Council Area
South Yarra,21/27 Avoca St,2,u,531000,S,Jellis,2016-09-03,3.3,3141,2,1,1,1215,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,101/40 Chapel Mw,2,u,788750,S,Kay,2016-09-03,3.3,3141,2,1,1,1215,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,11/276 Domain Rd,1,u,430000,S,hockingstuart,2016-09-03,3.3,3141,2,1,1,0,1970,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,5/38 MacFarlan St,2,u,722000,SP,Jellis,2016-09-03,3.3,3141,2,1,1,0,2003,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,301/89 River St,2,u,930000,S,hockingstuart,2016-09-03,3.3,3141,2,2,2,0,2000,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,18/34 Rockley Rd,1,u,467500,SP,McGrath,2016-09-03,3.3,3141,1,1,1,0,1970,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,9/10 Tivoli Rd,2,u,475000,PI,Buxton,2016-09-03,3.3,3141,2,1,0,0,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,202/8 Bond St,2,u,850000,PI,Kay,2016-12-03,3.3,3141,2,2,2,0,2014,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,4/38 MacFarlan St,2,u,965000,S,hockingstuart,2016-12-03,3.3,3141,2,2,2,2143,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,413/35 Malcolm St,1,u,315000,PI,hockingstuart,2016-12-03,3.3,3141,1,1,0,14500,2011,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,16 Oxford St,3,h,1510000,S,Kay,2016-12-03,3.3,3141,3,5,0,241,1948,Stonnington,Southern Metropolitan,14887,Council Area
