Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Hawthorn East,4/2 Myrniong Gr,3,Townhouse,1240000,S,Jellis,2016-06-18,7.5,3123,3,2,2,155,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,28 Rosslyn St,5,House,2715556,SP,Marshall,2016-06-18,7.5,3123,4,4,2,563,1970,Boroondara,Southern Metropolitan,6482
Hawthorn East,96 Pleasant Rd,3,House,1662885,S,Jellis,2016-11-19,7.5,3123,3,2,2,733,1920,Boroondara,Southern Metropolitan,6482
Hawthorn East,336 Riversdale Rd,4,House,2450000,S,Marshall,2016-11-19,7.5,3123,4,2,1,697,1905,Boroondara,Southern Metropolitan,6482
Hawthorn East,3/859 Toorak Rd,3,Townhouse,1590000,S,Jellis,2016-11-19,7.5,3123,3,2,2,289,2010,Boroondara,Southern Metropolitan,6482
Hawthorn East,16 Anderson Rd,4,House,2594111,SP,Jellis,2016-05-22,7.5,3123,4,2,1,948,1969,Boroondara,Southern Metropolitan,6482
Hawthorn East,13 Clive Rd,4,House,2450000,VB,Jellis,2016-05-22,7.5,3123,3,3,2,523,1955,Boroondara,Southern Metropolitan,6482
Hawthorn East,75 Leura Gr,3,House,3020000,S,Hooper,2016-05-22,7.5,3123,3,2,2,832,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,43 Mayston St,3,House,1625000,S,Woodards,2016-05-22,7.5,3123,3,1,3,372,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,122 Victoria Rd,5,House,2775000,PI,Marshall,2016-05-22,7.5,3123,5,3,2,864,1933,Boroondara,Southern Metropolitan,6482
Hawthorn East,1/31 Clifton Rd,3,House,1662885,S,Marshall,2016-08-22,7.5,3123,3,2,2,304,2000,Boroondara,Southern Metropolitan,6482
Hawthorn East,4/43 Clifton Rd,2,Unit,706000,S,hockingstuart,2016-08-22,7.5,3123,2,1,1,172,1960,Boroondara,Southern Metropolitan,6482
Hawthorn East,3 Jaques St,5,House,2500000,VB,RT,2016-08-22,7.5,3123,5,3,3,757,1925,Boroondara,Southern Metropolitan,6482
Hawthorn East,91 Rathmines Rd,4,House,2350000,S,Marshall,2016-08-22,7.5,3123,4,2,2,556,1900,Boroondara,Southern Metropolitan,6482
Hawthorn East,24 Wiseman St,2,House,1385000,S,Marshall,2016-08-22,7.5,3123,2,1,2,326,1940,Boroondara,Southern Metropolitan,6482
Hawthorn East,4 Temple St,6,House,1666000,S,Noel,2016-09-24,7.5,3123,6,2,0,350,1900,Boroondara,Southern Metropolitan,6482
Hawthorn East,37 Auburn Gr,3,House,1662885,SN,Kay,2017-02-25,7.5,3123,3,2,2,229,1900,Boroondara,Southern Metropolitan,6482
Hawthorn East,7 Fairmount Rd,2,House,807366,PI,Jellis,2017-02-25,7.5,3123,2,1,2,283,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,40 Harcourt St,4,House,2594111,S,Marshall,2017-02-25,7.5,3123,4,2,2,570,1920,Boroondara,Southern Metropolitan,6482
Hawthorn East,86 Lilydale Gr,2,House,807366,SN,Buxton,2017-02-25,7.5,3123,2,1,1,478,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,1/31 Ryeburne Av,2,Unit,835000,S,Woodards,2017-02-25,7.5,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,1 Avenue Victoria,3,House,2040000,S,Nelson,2016-06-27,7.5,3123,3,1,2,783,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,96 Rathmines Rd,4,House,2594111,SP,Marshall,2016-11-27,7.5,3123,4,2,3,571,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,2/30 Ryeburne Av,2,Unit,650000,PI,Noel,2016-11-27,7.5,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,11 Selwood St,4,House,2594111,SN,Kay,2016-11-27,7.5,3123,4,2,2,648,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,20 Stewart St,3,House,1650000,S,Marshall,2016-11-27,7.5,3123,3,1,1,354,1900,Boroondara,Southern Metropolitan,6482
Hawthorn East,5/80 Campbell Rd,1,Unit,371000,PI,O'Donoghues,2016-05-28,7.5,3123,1,1,0,917,1970,Boroondara,Southern Metropolitan,6482
Hawthorn East,18 Kildare St,5,House,2715556,S,Jellis,2016-05-28,7.5,3123,4,3,1,511,1930,Boroondara,Southern Metropolitan,6482
Hawthorn East,43a Pleasant Rd,3,House,1662885,S,Marshall,2016-05-28,7.5,3123,3,2,2,298,1999,Boroondara,Southern Metropolitan,6482
Hawthorn East,312 Riversdale Rd,3,House,1662885,S,RT,2016-05-28,7.5,3123,3,1,1,349,1910,Boroondara,Southern Metropolitan,6482
Hawthorn East,61 Roseberry St,3,House,1625000,SP,Marshall,2016-05-28,7.5,3123,3,2,1,255,1890,Boroondara,Southern Metropolitan,6482
Hawthorn East,3/842 Toorak Rd,2,Unit,701000,S,Jellis,2016-05-28,7.5,3123,2,1,3,166,1970,Boroondara,Southern Metropolitan,6482
Hawthorn East,26 Roseberry St,2,House,1100000,S,Jellis,2016-08-28,7.5,3123,2,1,2,206,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,90 Harcourt St,4,House,2200000,PI,hockingstuart,2016-07-30,7.5,3123,4,2,1,588,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,2/60 Rathmines Rd,3,House,975000,VB,Fletchers,2016-07-30,7.5,3123,3,1,1,211,1990,Boroondara,Southern Metropolitan,6482
Hawthorn East,3 Redfern Rd,3,Townhouse,1662885,S,Marshall,2016-07-30,7.5,3123,3,1,1,135,2000,Boroondara,Southern Metropolitan,6482
Balwyn North,7 The Nook,4,House,1926869,SP,RW,2017-05-06,9.2,3104,4,1,1,664,1937,Boroondara,Southern Metropolitan,7809
Balwyn North,25 Rookwood St,2,House,1900000,S,Noel,2017-04-08,9.2,3104,2,1,2,667,1955,Boroondara,Southern Metropolitan,7809
Balwyn North,2/60 Sweyn St,3,Townhouse,1553908,PI,Noel,2017-04-08,9.2,3104,3,2,2,215,2003,Boroondara,Southern Metropolitan,7809
Balwyn North,24 Yeneda St,3,House,1922000,S,hockingstuart,2017-04-08,9.2,3104,3,1,1,696,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,17 Cumberland Av,4,House,1926869,SN,hockingstuart,2017-05-13,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Cumberland Av,4,House,1850000,S,Noel,2017-05-13,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,103 Longview Rd,4,House,2000000,PI,RT,2017-05-13,9.2,3104,4,2,2,627,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2/21 Pavo St,3,Unit,700000,S,Marshall,2017-05-13,9.2,3104,3,1,1,350,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,35 Sylvander St,4,House,1890000,S,Jellis,2017-05-13,9.2,3104,4,3,2,636,1960,Boroondara,Southern Metropolitan,7809
Balwyn North,18 Woodville St,4,House,1630000,S,Jellis,2017-05-13,9.2,3104,4,2,1,677,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,4 Singleton Rd,4,House,1926869,SP,Fletchers,2017-05-20,9.2,3104,4,1,1,795,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2/87 Tannock St,2,Unit,800000,PI,hockingstuart,2017-05-20,9.2,3104,2,2,1,196,1994,Boroondara,Southern Metropolitan,7809
Balwyn North,7 Wynyard Cr,5,House,2209152,SP,hockingstuart,2017-05-20,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,48 Longview Rd,5,House,2209152,S,Noel,2017-04-22,9.2,3104,5,3,2,700,2004,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Jason Ct,4,House,1926869,PI,Barry,2017-04-29,9.2,3104,4,3,2,707,1965,Boroondara,Southern Metropolitan,7809
Balwyn North,16 Ventnor St,4,House,1725000,PI,Marshall,2017-04-29,9.2,3104,4,3,2,627,1970,Boroondara,Southern Metropolitan,7809
Camberwell,2/65 Athelstan Rd,4,Unit,2590173,SP,Marshall,2017-05-06,7.8,3124,3,3,0,477,1990,Boroondara,Southern Metropolitan,8920
Camberwell,36 Cochran Av,4,House,3600000,VB,Jellis,2017-05-06,7.8,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920
Camberwell,114 Through Rd,3,House,1930000,S,Nelson,2017-05-06,7.8,3124,3,1,2,643,1920,Boroondara,Southern Metropolitan,8920
Camberwell,8 Tyrone St,3,House,2570000,S,Marshall,2017-05-06,7.8,3124,3,2,1,766,1963,Boroondara,Southern Metropolitan,8920
Camberwell,2/1 Collings St,3,House,1749000,SP,Woodards,2017-04-08,7.8,3124,3,2,2,605,1963,Boroondara,Southern Metropolitan,8920
Camberwell,29 Mabel St,4,House,2216000,S,Fletchers,2017-04-08,7.8,3124,4,2,0,670,1930,Boroondara,Southern Metropolitan,8920
Camberwell,21 Radnor St,4,House,2110000,S,Fletchers,2017-04-08,7.8,3124,4,1,3,572,1910,Boroondara,Southern Metropolitan,8920
Camberwell,3/18 Regent St,2,House,855000,S,Woodards,2017-04-08,7.8,3124,2,1,2,239,1971,Boroondara,Southern Metropolitan,8920
Camberwell,4/24 Seville St,2,Unit,771000,S,Fletchers,2017-04-08,7.8,3124,2,1,1,512,1971,Boroondara,Southern Metropolitan,8920
Camberwell,2/171 Wattle Valley Rd,3,Unit,905000,S,Prowse,2017-04-08,7.8,3124,3,2,2,605,1963,Boroondara,Southern Metropolitan,8920
Camberwell,49 Bellett St,4,House,2513000,S,Marshall,2017-05-13,7.8,3124,4,2,3,696,1931,Boroondara,Southern Metropolitan,8920
Camberwell,20 Crellin Gr,2,House,1900000,S,Noel,2017-05-13,7.8,3124,2,1,3,633,1960,Boroondara,Southern Metropolitan,8920
Camberwell,26 Ellsworth Cr,4,House,1700000,S,Marshall,2017-05-13,7.8,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920
Camberwell,72 Hunter Rd,3,House,1620000,S,Jellis,2017-05-13,7.8,3124,3,2,2,575,2000,Boroondara,Southern Metropolitan,8920
Camberwell,6 Kingsley St,4,House,3550000,S,Marshall,2017-05-13,7.8,3124,4,2,1,790,1890,Boroondara,Southern Metropolitan,8920
Camberwell,34 Morey St,4,House,1980000,S,Marshall,2017-05-13,7.8,3124,4,3,2,728,1931,Boroondara,Southern Metropolitan,8920
Camberwell,96A Through Rd,3,House,1861000,S,Marshall,2017-05-13,7.8,3124,3,2,2,324,1963,Boroondara,Southern Metropolitan,8920
Camberwell,1274 Toorak Rd,3,House,1749000,PI,Fletchers,2017-05-13,7.8,3124,3,1,2,809,1930,Boroondara,Southern Metropolitan,8920
Camberwell,10 Wilson Gr,2,House,1402000,S,J,2017-05-13,7.8,3124,2,1,0,429,1971,Boroondara,Southern Metropolitan,8920
Camberwell,34 Aisbett Av,3,House,1749000,S,Noel,2017-05-20,7.8,3124,3,2,2,605,1963,Boroondara,Southern Metropolitan,8920
Camberwell,21 Avenue Rd,3,House,1905000,S,Marshall,2017-05-20,7.8,3124,3,1,2,400,1890,Boroondara,Southern Metropolitan,8920
Camberwell,30 Moorhouse St,4,House,2990000,S,Marshall,2017-05-20,7.8,3124,4,2,2,742,1997,Boroondara,Southern Metropolitan,8920
Camberwell,34 Moorhouse St,4,House,2590173,S,Marshall,2017-05-20,7.8,3124,4,3,1,600,1900,Boroondara,Southern Metropolitan,8920
Camberwell,22 Spencer Rd,4,House,1855000,S,O'Donoghues,2017-05-20,7.8,3124,4,1,1,500,1931,Boroondara,Southern Metropolitan,8920
Camberwell,9 Sunnyside Av,4,House,3850000,S,Jellis,2017-05-20,7.8,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920
Camberwell,44 Morey St,4,House,1500000,PI,Marshall,2017-04-22,7.8,3124,4,2,2,468,1931,Boroondara,Southern Metropolitan,8920
Camberwell,1/16 Dower St,3,Unit,835000,S,Marshall,2017-04-29,7.8,3124,3,1,1,112,1960,Boroondara,Southern Metropolitan,8920
Camberwell,5 East Ct,5,House,2640391,SN,RT,2017-04-29,7.8,3124,5,4,2,672,1948,Boroondara,Southern Metropolitan,8920
Camberwell,2/6 Glencairn Av,2,Unit,844149,S,Marshall,2017-04-29,7.8,3124,2,1,1,348,1971,Boroondara,Southern Metropolitan,8920
Camberwell,1/796 Riversdale Rd,2,Unit,844149,SN,Garvey,2017-04-29,7.8,3124,2,1,2,130,1971,Boroondara,Southern Metropolitan,8920
Canterbury,7 Byron St,4,House,2778864,S,Marshall,2017-05-06,9,3126,4,2,2,413,1941,Boroondara,Southern Metropolitan,3265
Canterbury,14 Rubens Gr,5,House,3115000,SP,Fletchers,2017-04-08,9,3126,5,3,0,715,1920,Boroondara,Southern Metropolitan,3265
Canterbury,17 Bryson St,4,House,2778864,S,Jellis,2017-05-13,9,3126,4,2,4,831,1941,Boroondara,Southern Metropolitan,3265
Canterbury,16 Church St,4,House,2778864,S,Marshall,2017-05-13,9,3126,4,1,1,665,1890,Boroondara,Southern Metropolitan,3265
Canterbury,25 Faversham Rd,4,House,2510000,PI,Kay,2017-05-13,9,3126,4,3,2,789,1941,Boroondara,Southern Metropolitan,3265
Canterbury,36 The Ridge,3,Townhouse,1775000,VB,Jellis,2017-05-13,9,3126,3,2,2,410,1943,Boroondara,Southern Metropolitan,3265
Canterbury,17 View St,3,House,3725000,S,Marshall,2017-05-13,9,3126,3,2,2,857,1943,Boroondara,Southern Metropolitan,3265
Glen Iris,8/1522 Malvern Rd,3,Townhouse,950000,VB,Ray,2017-05-06,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,10 Morell St,3,House,1800000,SP,Jellis,2017-04-08,9.2,3146,3,1,3,732,1950,Boroondara,Southern Metropolitan,10412
Glen Iris,147 Summerhill Rd,2,House,789507,S,Jellis,2017-04-08,9.2,3146,2,1,2,666,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,47 Alfred Rd,4,House,2221988,PI,Marshall,2017-05-13,9.2,3146,4,2,2,744,1890,Boroondara,Southern Metropolitan,10412
Glen Iris,28 Grandview Av,3,House,1609732,S,Jellis,2017-05-13,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,55 Martin Rd,5,House,1950000,S,Noel,2017-05-13,9.2,3146,5,2,2,794,1920,Boroondara,Southern Metropolitan,10412
Glen Iris,4/12 Maverston St,3,Townhouse,1609732,S,Jellis,2017-05-13,9.2,3146,3,2,2,172,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,51 Ranfurlie Cr,5,House,2704295,S,Marshall,2017-05-13,9.2,3146,5,3,2,749,1962,Boroondara,Southern Metropolitan,10412
Glen Iris,3 Rosedale Rd,3,House,2085000,S,Jellis,2017-05-13,9.2,3146,3,1,2,715,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,4 Rowen St,4,House,1760000,PI,Jellis,2017-05-13,9.2,3146,4,3,3,622,1940,Boroondara,Southern Metropolitan,10412
Glen Iris,18 Watson St,4,House,2340000,S,Marshall,2017-05-13,9.2,3146,4,2,2,586,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,1/27 Lomond St,4,House,2221988,S,Jellis,2017-05-20,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,28 Martin Rd,3,House,1601000,S,Marshall,2017-05-20,9.2,3146,3,1,2,453,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,1/18 Peace St,2,Townhouse,797000,S,Jellis,2017-05-20,9.2,3146,2,1,2,97,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,51 Flowerdale Rd,4,House,2221988,SN,Woodards,2017-04-22,9.2,3146,4,2,2,886,1950,Boroondara,Southern Metropolitan,10412
Glen Iris,142 High St,5,House,2704295,SN,hockingstuart,2017-04-29,9.2,3146,5,3,4,913,1920,Boroondara,Southern Metropolitan,10412
Glen Iris,2/8 Lithgow St,2,Unit,910000,S,Fletchers,2017-04-29,9.2,3146,2,1,1,157,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,2/23 Peace St,3,Townhouse,1315000,S,Harcourts,2017-04-29,9.2,3146,3,2,2,184,1952,Boroondara,Southern Metropolitan,10412
Hawthorn,215 Auburn Rd,3,House,1624659,S,Kay,2017-05-06,4.6,3122,3,1,0,217,1880,Boroondara,Southern Metropolitan,11308
Hawthorn,7 Colvin Gr,3,House,1700000,VB,Kay,2017-05-06,4.6,3122,3,1,2,338,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,3/3 Glenroy Rd,1,Unit,535000,S,hockingstuart,2017-04-08,4.6,3122,1,1,1,918,2006,Boroondara,Southern Metropolitan,11308
Hawthorn,2/33 Hill St,3,Unit,1624659,S,Woodards,2017-04-08,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,14 Belgrave St,2,House,781766,S,Jellis,2017-05-13,4.6,3122,2,1,1,341,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,35 Kinkora Rd,3,House,1624659,S,Marshall,2017-05-13,4.6,3122,3,1,2,123,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,19 Linda Cr,4,House,2901773,PI,Marshall,2017-05-13,4.6,3122,4,2,2,611,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,31 Smart St,2,House,1800000,S,Jellis,2017-05-13,4.6,3122,2,1,0,221,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,6/40 Wattle Rd,3,Townhouse,1300000,VB,Jellis,2017-05-13,4.6,3122,3,2,1,126,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,95 Church St,3,House,1525000,VB,Jellis,2017-05-20,4.6,3122,3,1,0,269,1905,Boroondara,Southern Metropolitan,11308
Hawthorn,32 College St,2,House,1620000,S,Jellis,2017-05-20,4.6,3122,2,1,1,201,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,12 Hunter St,3,House,1985000,S,Jellis,2017-05-20,4.6,3122,3,2,1,254,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Manchester St,3,House,1750000,S,Woodards,2017-05-20,4.6,3122,3,1,4,368,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,54 Manningtree Rd,4,House,2100000,S,hockingstuart,2017-05-20,4.6,3122,4,1,2,383,1920,Boroondara,Southern Metropolitan,11308
Hawthorn East,25 Myrniong Gr,5,House,3750000,VB,Woodards,2017-05-06,7.5,3123,5,3,4,858,1933,Boroondara,Southern Metropolitan,6482
Hawthorn East,3/382 Riversdale Rd,2,Unit,807366,S,Jellis,2017-05-06,7.5,3123,2,1,2,227,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,12/11 Auburn Gr,2,Unit,807366,S,Dingle,2017-04-08,7.5,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,6/36 Auburn Gr,2,Unit,500000,SP,Marshall,2017-04-08,7.5,3123,2,1,1,710,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,21 Broomfield Rd,3,House,1575000,S,Jellis,2017-05-13,7.5,3123,3,1,0,305,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,8 Fairmount Rd,2,House,1320000,S,Jellis,2017-05-13,7.5,3123,2,1,3,325,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,59A Harcourt St,3,House,1662885,S,Marshall,2017-05-13,7.5,3123,3,2,2,501,2005,Boroondara,Southern Metropolitan,6482
Hawthorn East,41 Leura Gr,4,House,3600000,VB,Jellis,2017-05-13,7.5,3123,4,3,2,667,1988,Boroondara,Southern Metropolitan,6482
Hawthorn East,13 Pleasant Rd,4,House,2425000,PI,Real,2017-05-13,7.5,3123,4,2,2,729,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,2 Widford St,3,House,1890000,S,Marshall,2017-05-13,7.5,3123,3,2,2,224,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,6/4 Wiseman St,1,Unit,400500,S,Bekdon,2017-05-13,7.5,3123,1,1,1,71,1968,Boroondara,Southern Metropolitan,6482
Hawthorn East,1/27 Auburn Gr,3,House,1405000,S,Kay,2017-05-20,7.5,3123,3,2,2,185,1985,Boroondara,Southern Metropolitan,6482
Hawthorn East,35 Auburn Gr,3,House,2102000,S,Noel,2017-05-20,7.5,3123,3,2,1,271,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,6 Mowbray St,5,House,2715556,SP,Kay,2017-05-20,7.5,3123,5,3,2,924,1995,Boroondara,Southern Metropolitan,6482
Hawthorn East,310/96 Camberwell Rd,2,Unit,700000,VB,hockingstuart,2017-04-22,7.5,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,19 Roseberry St,2,House,807366,SP,Marshall,2017-04-22,7.5,3123,2,1,1,218,1900,Boroondara,Southern Metropolitan,6482
Hawthorn East,60A Roseberry St,2,House,807366,SP,Marshall,2017-04-29,7.5,3123,2,1,2,215,1959,Boroondara,Southern Metropolitan,6482
Kew,27 Carson St,5,House,3401086,S,Kay,2017-05-06,5.6,3101,5,3,2,492,1910,Boroondara,Southern Metropolitan,10331
Kew,10 Gordon Av,2,House,1230000,S,Marshall,2017-05-06,5.6,3101,2,1,2,343,1962,Boroondara,Southern Metropolitan,10331
Kew,23 Uvadale Gr,5,House,3800000,VB,Jellis,2017-05-06,5.6,3101,5,5,3,609,1970,Boroondara,Southern Metropolitan,10331
Kew,15 Maitland Av,4,House,2390820,SP,Jellis,2017-04-08,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,62 Wiltshire Dr,3,Townhouse,690000,S,McGrath,2017-04-08,5.6,3101,3,1,2,111,1872,Boroondara,Southern Metropolitan,10331
Kew,2 Charles St,4,House,2390820,PI,Fletchers,2017-05-13,5.6,3101,4,2,2,720,1940,Boroondara,Southern Metropolitan,10331
Kew,47 First Av,3,House,1507513,S,Jellis,2017-05-13,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,48 Malin St,4,House,2600000,S,Marshall,2017-05-13,5.6,3101,4,2,0,320,1920,Boroondara,Southern Metropolitan,10331
Kew,24 Marshall Av,5,House,3401086,PI,Marshall,2017-05-13,5.6,3101,5,3,2,765,1951,Boroondara,Southern Metropolitan,10331
Kew,7 Molesworth St,5,House,3160000,S,Marshall,2017-05-13,5.6,3101,5,5,2,811,1951,Boroondara,Southern Metropolitan,10331
Kew,2/64 Normanby Rd,2,Unit,820000,PI,Noel,2017-05-13,5.6,3101,2,1,1,826,1960,Boroondara,Southern Metropolitan,10331
Kew,3 Segtoune St,3,House,1507513,S,Jellis,2017-05-13,5.6,3101,3,1,2,582,1920,Boroondara,Southern Metropolitan,10331
Kew,17 Wimba Av,4,House,2390820,S,Kay,2017-05-13,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,2/10 Wishart St,3,House,1507513,S,Nelson,2017-05-13,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,199 Barkers Rd,4,House,2150000,S,Marshall,2017-05-20,5.6,3101,4,4,2,543,1949,Boroondara,Southern Metropolitan,10331
Kew,21 Churchill St,3,House,1965000,S,hockingstuart,2017-05-20,5.6,3101,3,1,2,813,1953,Boroondara,Southern Metropolitan,10331
Kew,63 Davis St,5,House,2425000,SP,Marshall,2017-05-20,5.6,3101,5,3,1,520,1951,Boroondara,Southern Metropolitan,10331
Kew,3/89 Earl St,3,Townhouse,835000,S,Hall,2017-05-20,5.6,3101,3,2,2,247,2007,Boroondara,Southern Metropolitan,10331
Kew,1/214 Princess St,3,Townhouse,870000,PI,Jellis,2017-05-20,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,1 Raven St,4,House,2390820,S,Jellis,2017-05-20,5.6,3101,4,1,1,624,1949,Boroondara,Southern Metropolitan,10331
Kew,3/38 Pakington St,2,Unit,736000,S,Marshall,2017-04-22,5.6,3101,2,1,1,964,1960,Boroondara,Southern Metropolitan,10331
Kew,8 Loxton St,5,House,3401086,SP,Jellis,2017-04-29,5.6,3101,5,2,2,657,1990,Boroondara,Southern Metropolitan,10331
Kew East,4/27 Windella Av,2,Unit,720000,S,Nelson,2017-05-06,7.5,3102,2,1,1,470,1962,Boroondara,Southern Metropolitan,2671
Kew East,45 Baker Av,3,House,1615972,SP,Kay,2017-05-13,7.5,3102,3,2,2,526,1960,Boroondara,Southern Metropolitan,2671
Kew East,3/27 Woodlands Av,3,Townhouse,1200000,VB,Nelson,2017-05-13,7.5,3102,3,2,2,526,1960,Boroondara,Southern Metropolitan,2671
Kew East,2 Baker Av,3,House,1700000,S,Jellis,2017-05-20,7.5,3102,3,2,2,526,1960,Boroondara,Southern Metropolitan,2671
Kew East,56 Baker Av,3,House,1615972,PN,Woodards,2017-05-20,7.5,3102,3,2,2,526,1960,Boroondara,Southern Metropolitan,2671
Kew East,1/4 Lawrence St,3,House,1615972,S,Marshall,2017-05-20,7.5,3102,3,2,2,526,1960,Boroondara,Southern Metropolitan,2671
Kew East,13 McCubbin St,2,House,900182,SP,Marshall,2017-05-20,7.5,3102,2,1,2,790,1962,Boroondara,Southern Metropolitan,2671
Kew East,2/14 Westbrook St,2,Unit,590000,VB,Jellis,2017-05-20,7.5,3102,2,1,1,838,1970,Boroondara,Southern Metropolitan,2671
Kew East,136 Kilby Rd,3,House,1402000,S,Nelson,2017-04-22,7.5,3102,3,2,2,422,1950,Boroondara,Southern Metropolitan,2671
Kew East,3/1230 Old Burke Rd,3,Townhouse,1205000,S,hockingstuart,2017-04-22,7.5,3102,3,2,2,270,1960,Boroondara,Southern Metropolitan,2671
Kew East,57 Windella Av,5,House,2756000,S,Fletchers,2017-04-29,7.5,3102,5,3,3,722,1945,Boroondara,Southern Metropolitan,2671
Surrey Hills,1/251 Elgar Rd,3,House,1100000,VB,Jellis,2017-05-06,11.2,3127,3,2,2,536,1964,Boroondara,Southern Metropolitan,5457
Surrey Hills,1/300 Canterbury Rd,2,Unit,790012,PI,Fletchers,2017-05-13,11.2,3127,2,1,2,234,1965,Boroondara,Southern Metropolitan,5457
Surrey Hills,18 Empress Rd,2,House,1260000,SP,Jellis,2017-05-13,11.2,3127,2,1,0,269,1910,Boroondara,Southern Metropolitan,5457
Surrey Hills,16 Norfolk Rd,4,House,2033148,SN,Bekdon,2017-05-13,11.2,3127,4,2,2,667,1970,Boroondara,Southern Metropolitan,5457
Surrey Hills,29 Weybridge St,4,House,2360000,S,Marshall,2017-05-13,11.2,3127,4,2,2,764,1930,Boroondara,Southern Metropolitan,5457
Surrey Hills,1/6 Blackburn St,2,House,1250000,SP,Fletchers,2017-05-20,11.2,3127,2,2,1,323,1980,Boroondara,Southern Metropolitan,5457
Surrey Hills,13 Graham St,3,House,1506260,SN,Woodards,2017-05-20,11.2,3127,3,1,2,781,1964,Boroondara,Southern Metropolitan,5457
