Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
St Kilda,25/52 Fitzroy St,1,u,392000,S,Nov-16,6.1,3182,1,1,1,0,2002,Port Phillip,Southern Metropolitan
St Kilda,12 Gurner St,4,h,1900000,PI,Nov-16,6.1,3182,4,2,2,507,1890,Port Phillip,Southern Metropolitan
St Kilda,3/7 Lambeth Pl,2,u,590000,S,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,3/15 Mitchell St,2,u,570000,S,Nov-16,6.1,3182,2,1,1,628,1960,Port Phillip,Southern Metropolitan
St Kilda,3/10 Mitford St,2,u,510000,PI,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,4/57 Robe St,2,u,694391,PI,Nov-16,6.1,3182,2,1,0,0,1940,Port Phillip,Southern Metropolitan
St Kilda,301/8 Blanche St,2,u,540000,SP,Aug-16,6.1,3182,2,1,1,0,2003,Port Phillip,Southern Metropolitan
St Kilda,14/31 Burnett St,2,u,475000,SP,Aug-16,6.1,3182,2,1,1,0,1970,Port Phillip,Southern Metropolitan
St Kilda,307/2 Chaucer St,1,u,335000,SP,Aug-16,6.1,3182,1,1,0,0,2013,Port Phillip,Southern Metropolitan
St Kilda,20/220 Barkly St,2,u,570000,PI,May-16,6.1,3182,2,2,1,0,2000,Port Phillip,Southern Metropolitan
St Kilda,201/8 Blanche St,2,u,561000,S,May-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,3 Emilton Av,2,h,1160000,SP,May-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,4/25 Jackson St,2,u,400000,PI,May-16,6.1,3182,2,1,1,0,1970,Port Phillip,Southern Metropolitan
St Kilda,8/25 Mitford St,2,u,637000,S,May-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,54 Pakington St,2,h,1220000,S,May-16,6.1,3182,2,1,1,208,1961,Port Phillip,Southern Metropolitan
St Kilda,52 Blanche St,3,h,920000,PI,Oct-16,6.1,3182,3,2,2,124,2000,Port Phillip,Southern Metropolitan
St Kilda,21/127 Grey St,1,u,330000,SA,Oct-16,6.1,3182,1,1,1,653,1980,Port Phillip,Southern Metropolitan
St Kilda,2/12 Irymple Av,1,u,579000,S,Oct-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,3/38 Barkly St,2,u,503500,S,Apr-16,6.1,3182,2,1,1,683,1940,Port Phillip,Southern Metropolitan
St Kilda,4/50 Dalgety St,1,u,511000,S,Apr-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,4/58 Grey St,2,u,580000,PI,Apr-16,6.1,3182,2,1,0,0,1930,Port Phillip,Southern Metropolitan
St Kilda,17/51 Chapel St,1,u,360000,S,Jul-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,8/9 Charles St,1,u,431258,SP,Jul-16,6.1,3182,1,1,0,0,1940,Port Phillip,Southern Metropolitan
St Kilda,416/163 Fitzroy St,1,u,320000,VB,Jul-16,6.1,3182,1,2,1,0,2013,Port Phillip,Southern Metropolitan
St Kilda,52/167 Fitzroy St,3,t,1295000,S,Jul-16,6.1,3182,3,2,2,0,2000,Port Phillip,Southern Metropolitan
St Kilda,2/6 Redan St,2,u,481000,S,Jul-16,6.1,3182,2,1,1,0,1966,Port Phillip,Southern Metropolitan
St Kilda,29/4 Alfred Sq,2,u,694391,SP,Mar-17,6.1,3182,2,1,2,0,1961,Port Phillip,Southern Metropolitan
St Kilda,8/98 Barkly St,3,h,1120000,PI,Mar-17,6.1,3182,3,2,2,1039,2006,Port Phillip,Southern Metropolitan
St Kilda,15 Dalgety La,2,h,1300000,S,Mar-17,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,203/43 Duke St,1,u,400000,VB,Mar-17,6.1,3182,1,1,1,0,2012,Port Phillip,Southern Metropolitan
St Kilda,4/3 Eildon Ct,2,u,582000,S,Mar-17,6.1,3182,2,1,0,0,1955,Port Phillip,Southern Metropolitan
St Kilda,7/17 Herbert St,1,u,1210000,PI,Mar-17,6.1,3182,1,1,1,0,1970,Port Phillip,Southern Metropolitan
St Kilda,37/3 Herbert St,1,u,366000,S,Mar-17,6.1,3182,1,1,0,0,1980,Port Phillip,Southern Metropolitan
St Kilda,26 Nelson St,2,h,808000,S,Mar-17,6.1,3182,2,1,0,124,1908,Port Phillip,Southern Metropolitan
St Kilda,60 Octavia St,3,h,1315000,S,Mar-17,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,25 Smith St,2,h,1316000,S,Mar-17,6.1,3182,2,1,0,215,1961,Port Phillip,Southern Metropolitan
St Kilda,1/260 St Kilda Rd,2,u,640000,S,Mar-17,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,74/604 St Kilda Rd,2,u,610000,S,Mar-17,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,7/104 Barkly St,2,u,785000,PI,Jun-16,6.1,3182,2,2,2,0,2006,Port Phillip,Southern Metropolitan
St Kilda,6/285 Barkly St,1,u,450000,SP,Jun-16,6.1,3182,1,1,1,0,2009,Port Phillip,Southern Metropolitan
St Kilda,27 Bath St,2,h,875000,S,Jun-16,6.1,3182,2,1,1,123,1900,Port Phillip,Southern Metropolitan
St Kilda,2/16 Charnwood Rd,2,u,650000,PI,Jun-16,6.1,3182,2,1,0,822,1930,Port Phillip,Southern Metropolitan
St Kilda,4/48 Dalgety St,1,u,405000,S,Jun-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,5/46 Greeves St,2,u,431000,S,Jun-16,6.1,3182,2,1,1,0,1940,Port Phillip,Southern Metropolitan
St Kilda,7 Octavia St,3,h,1363452,SN,Jun-16,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,9 Octavia St,2,h,1100000,VB,Jun-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,215/40 Pakington St,2,u,694391,PI,Jun-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,4/27 Robe St,2,u,385000,VB,Jun-16,6.1,3182,2,1,1,0,1970,Port Phillip,Southern Metropolitan
St Kilda,104/30 The Esplanade,2,u,850000,PI,Jun-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,104/13 Wellington St,2,u,575000,S,Jun-16,6.1,3182,2,2,1,0,2013,Port Phillip,Southern Metropolitan
St Kilda,5/47 Acland St,2,u,757500,S,Nov-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,4/66 Alma Rd,2,u,535000,PI,Nov-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,4/267 Barkly St,2,u,610000,PI,Nov-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,10 Charlotte Pl,5,h,4400000,S,Nov-16,6.1,3182,5,4,4,657,1900,Port Phillip,Southern Metropolitan
St Kilda,6/26 Charnwood Cr,2,u,600000,SP,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,51/3 Alfred Sq,2,u,610000,S,May-16,6.1,3182,2,1,1,1211,1970,Port Phillip,Southern Metropolitan
St Kilda,13/60 Carlisle St,1,u,420000,S,May-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,7/128 Inkerman St,1,u,312000,S,May-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,30 Neptune St,3,h,1345000,PI,May-16,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,50 Fawkner St,2,h,1250000,S,Aug-16,6.1,3182,2,1,4,147,1961,Port Phillip,Southern Metropolitan
St Kilda,1/155 Fitzroy St,1,u,360000,S,Aug-16,6.1,3182,1,1,1,400,1980,Port Phillip,Southern Metropolitan
St Kilda,5/170 St Kilda Rd,2,u,450000,VB,Aug-16,6.1,3182,2,1,1,841,2006,Port Phillip,Southern Metropolitan
St Kilda,5/42 Grey St,2,u,535000,S,Apr-16,6.1,3182,2,1,1,0,1930,Port Phillip,Southern Metropolitan
St Kilda,50/343 Beaconsfield Pde,2,u,694391,SP,Sep-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,3/10 Blessington St,3,t,1363452,SN,Sep-16,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,7 Blessington St,3,h,1363452,S,Sep-16,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,6/88 Blessington St,2,u,694391,PI,Sep-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,3/48 Dalgety St,2,u,549000,S,Sep-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,64 Havelock St,2,h,1200500,S,Sep-16,6.1,3182,2,1,0,201,1915,Port Phillip,Southern Metropolitan
St Kilda,104 Inkerman St,4,h,1170000,S,Sep-16,6.1,3182,4,2,2,382,1905,Port Phillip,Southern Metropolitan
St Kilda,75 Pakington St,3,h,1363452,SN,Sep-16,6.1,3182,1,1,0,288,2004,Port Phillip,Southern Metropolitan
St Kilda,602/13 Wellington St,2,u,565000,VB,Sep-16,6.1,3182,2,2,1,0,2013,Port Phillip,Southern Metropolitan
St Kilda,9/12 Acland St,1,u,452000,S,Feb-17,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,21/7 Alfred Sq,2,u,520000,PI,Feb-17,6.1,3182,2,1,1,1235,1980,Port Phillip,Southern Metropolitan
St Kilda,20 Alma Gr,4,h,2332143,SN,Feb-17,6.1,3182,4,2,3,378,1940,Port Phillip,Southern Metropolitan
St Kilda,15/289 Barkly St,2,u,482300,S,Feb-17,6.1,3182,2,1,0,0,1961,Port Phillip,Southern Metropolitan
St Kilda,1/160 Carlisle St,2,u,902000,S,Feb-17,6.1,3182,2,1,0,0,1920,Port Phillip,Southern Metropolitan
St Kilda,51/167 Fitzroy St,3,u,1600000,PI,Feb-17,6.1,3182,3,2,2,0,1850,Port Phillip,Southern Metropolitan
St Kilda,18 Odessa St,2,h,1435000,SP,Feb-17,6.1,3182,2,1,1,225,1961,Port Phillip,Southern Metropolitan
St Kilda,506/6 Victoria St,2,u,694391,S,Feb-17,6.1,3182,2,2,2,0,2006,Port Phillip,Southern Metropolitan
St Kilda,8/109 Wellington St,1,u,431258,S,Feb-17,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,301/182 Barkly St,2,u,750000,SP,Jul-16,6.1,3182,2,2,1,0,2009,Port Phillip,Southern Metropolitan
St Kilda,66 Clyde St,2,h,1365000,S,Jul-16,6.1,3182,2,1,1,361,1910,Port Phillip,Southern Metropolitan
St Kilda,4/328 Dandenong Rd,2,u,480000,PI,Jul-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,229/135 Inkerman St,2,u,380000,VB,Jul-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,30 Odessa St,4,h,1950000,S,Jul-16,6.1,3182,4,2,2,436,1880,Port Phillip,Southern Metropolitan
St Kilda,311/13 Wellington St,2,u,470000,VB,Jul-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,6/98 Barkly St,1,u,431258,PN,Jun-16,6.1,3182,1,1,1,0,1985,Port Phillip,Southern Metropolitan
St Kilda,207/78 Inkerman St,1,u,431258,PI,Jun-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,35 Pakington St,3,h,1678000,S,Jun-16,6.1,3182,3,2,2,361,2016,Port Phillip,Southern Metropolitan
St Kilda,56 Pakington St,3,h,1363452,S,Jun-16,6.1,3182,3,2,1,224,1949,Port Phillip,Southern Metropolitan
St Kilda,1/45 Robe St,2,u,400000,VB,Jun-16,6.1,3182,2,1,1,797,1970,Port Phillip,Southern Metropolitan
St Kilda,3/62 Wellington St,1,u,431258,SN,Jun-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,21/352 Canterbury Rd,2,u,500000,SP,Nov-16,6.1,3182,2,2,2,0,2000,Port Phillip,Southern Metropolitan
St Kilda,12/45 Chapel St,2,u,717000,S,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,9/40 Eildon Rd,2,u,694391,PI,Nov-16,6.1,3182,2,1,0,0,1950,Port Phillip,Southern Metropolitan
St Kilda,8/2 Emilton Av,1,u,410000,S,Nov-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,23/116 Inkerman St,1,u,220000,PI,Nov-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,4/22 Inkerman St,1,u,400000,VB,Nov-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,33 Marine Pde,4,h,4750000,PI,Nov-16,6.1,3182,4,3,5,648,1905,Port Phillip,Southern Metropolitan
St Kilda,4/25 Octavia St,2,u,888000,S,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,4/51 Spenser St,2,u,760000,S,Nov-16,6.1,3182,2,1,0,0,1930,Port Phillip,Southern Metropolitan
St Kilda,18/170 St Kilda Rd,3,u,720000,SP,Nov-16,6.1,3182,3,1,1,0,1949,Port Phillip,Southern Metropolitan
St Kilda,7/17 St Leonards Av,2,u,694391,S,Nov-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,9 Waterloo Cr,3,h,1363452,S,Nov-16,6.1,3182,3,2,1,628,1949,Port Phillip,Southern Metropolitan
St Kilda,13/62 Wellington St,1,u,461000,SP,Nov-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,5/69 Wellington St,2,u,580000,PI,Nov-16,6.1,3182,2,1,1,1155,1995,Port Phillip,Southern Metropolitan
St Kilda,2/79 Barkly St,2,u,700000,S,May-16,6.1,3182,2,1,1,0,1961,Port Phillip,Southern Metropolitan
St Kilda,48/352 Canterbury Rd,2,u,430000,SP,May-16,6.1,3182,2,1,1,0,2008,Port Phillip,Southern Metropolitan
St Kilda,71 Carlisle St,3,h,1030000,S,May-16,6.1,3182,3,1,1,292,1949,Port Phillip,Southern Metropolitan
St Kilda,6/22 Charnwood Cr,2,u,610000,VB,May-16,6.1,3182,2,1,1,516,1961,Port Phillip,Southern Metropolitan
St Kilda,1/43 Dalgety St,1,u,665000,S,May-16,6.1,3182,1,1,1,375,1980,Port Phillip,Southern Metropolitan
St Kilda,1/5 Marine Pde,2,u,1100000,S,May-16,6.1,3182,2,1,2,1458,1920,Port Phillip,Southern Metropolitan
St Kilda,247 Barkly St,3,h,1225000,S,Aug-16,6.1,3182,3,1,1,248,2000,Port Phillip,Southern Metropolitan
St Kilda,77/151 Fitzroy St,1,u,400000,S,Aug-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
St Kilda,10/1 St Kilda Rd,1,u,435000,SP,Aug-16,6.1,3182,1,1,1,0,1995,Port Phillip,Southern Metropolitan
St Kilda,10/66 Alma Rd,2,u,648000,S,Jul-16,6.1,3182,2,1,1,1208,1961,Port Phillip,Southern Metropolitan
St Kilda,6/24 Belford St,1,u,431258,SN,Jul-16,6.1,3182,1,1,1,0,1940,Port Phillip,Southern Metropolitan
St Kilda,26/11 Marine Pde,1,u,354000,S,Jul-16,6.1,3182,1,1,1,1659,1960,Port Phillip,Southern Metropolitan
St Kilda,7/19 Redan St,2,u,550000,VB,Jul-16,6.1,3182,2,1,1,1357,1961,Port Phillip,Southern Metropolitan
St Kilda,4/91 Wellington St,1,u,475000,S,Jul-16,6.1,3182,1,1,1,0,1980,Port Phillip,Southern Metropolitan
Strathmore,78 Hillsyde Pde,3,h,905000,S,Sep-16,9.7,3041,3,2,2,662,1965,Moonee Valley,Western Metropolitan
Strathmore,25 Loeman St,5,h,1309000,SP,Sep-16,9.7,3041,5,3,2,677,1955,Moonee Valley,Western Metropolitan
Strathmore,82 Strathnaver Av,4,h,1055000,S,Sep-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,5 Wallace Cr,4,h,1390000,S,Sep-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,27 Woolart St,4,h,1052000,S,Sep-16,9.7,3041,4,2,2,699,1975,Moonee Valley,Western Metropolitan
Strathmore,30a York St,3,h,1092490,PI,Sep-16,9.7,3041,3,2,1,323,1965,Moonee Valley,Western Metropolitan
Strathmore,24 Balmoral Av,4,h,1500000,SP,Feb-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,1/11 Dagonet St,2,u,909700,PI,Jun-16,9.7,3041,2,1,1,229,2002,Moonee Valley,Western Metropolitan
Strathmore,2/9 Lloyd St,3,t,1092490,SN,Jun-16,9.7,3041,3,1,2,145,1965,Moonee Valley,Western Metropolitan
Strathmore,90 Woodland St,5,h,1309000,S,Jun-16,9.7,3041,5,2,2,897,1935,Moonee Valley,Western Metropolitan
Strathmore,9/2 North Av,2,u,410000,S,Aug-16,9.7,3041,2,1,1,426,1983,Moonee Valley,Western Metropolitan
Strathmore,43 Woolart St,4,h,1015000,S,Aug-16,9.7,3041,3,2,1,794,1970,Moonee Valley,Western Metropolitan
Strathmore,14 Bournian Av,4,h,1335000,S,May-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,49 Glenview Rd,4,h,1265000,S,May-16,9.7,3041,3,1,1,649,1950,Moonee Valley,Western Metropolitan
Strathmore,56 Hillsyde Pde,3,h,1025000,S,May-16,9.7,3041,3,2,1,654,1950,Moonee Valley,Western Metropolitan
Strathmore,3 Madel Av,3,h,1300000,S,May-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,8 Upland Rd,3,h,1430000,S,May-16,9.7,3041,3,1,1,694,1950,Moonee Valley,Western Metropolitan
Strathmore,4/6 Fenacre St,3,t,650000,PI,Nov-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,27 Henshall Rd,3,h,1330000,S,Sep-16,9.7,3041,3,2,1,606,1950,Moonee Valley,Western Metropolitan
Strathmore,43 Streldon Av,4,h,1030000,S,Sep-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,8 Woodland St,3,h,1200000,S,Sep-16,9.7,3041,3,2,2,1781,1965,Moonee Valley,Western Metropolitan
Strathmore,12 Columban Av,4,h,2340000,S,Dec-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,1/15 Esmale St,3,t,1092490,PI,Dec-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,3/15 Esmale St,3,u,625000,S,Dec-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,39 Loeman St,2,h,1321000,S,Dec-16,9.7,3041,2,1,1,703,1983,Moonee Valley,Western Metropolitan
Strathmore,1 Melissa St,5,h,920000,S,Dec-16,9.7,3041,5,3,3,628,1978,Moonee Valley,Western Metropolitan
Strathmore,69 Lloyd St,4,h,1635000,S,Feb-17,9.7,3041,4,2,3,0,1995,Moonee Valley,Western Metropolitan
Strathmore,34 Woodland St,3,h,1194000,S,Feb-17,9.7,3041,3,1,2,650,1930,Moonee Valley,Western Metropolitan
Strathmore,25 Hayes Rd,5,h,1440000,S,Jun-16,9.7,3041,5,3,2,617,1990,Moonee Valley,Western Metropolitan
Strathmore,27 Dublin Av,4,h,1300000,PI,Nov-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,355 Napier St,4,h,1300000,PI,Nov-16,9.7,3041,4,3,2,0,1970,Moonee Valley,Western Metropolitan
Strathmore,122 Woodland St,2,h,1620000,S,Nov-16,9.7,3041,2,1,1,426,1983,Moonee Valley,Western Metropolitan
Strathmore,40 Windsor Av,3,h,920000,VB,May-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,44b Woodland St,2,h,630000,S,May-16,9.7,3041,2,1,1,426,1983,Moonee Valley,Western Metropolitan
Strathmore,69 Glenview Rd,2,h,909700,SP,Oct-16,9.7,3041,3,1,1,882,2000,Moonee Valley,Western Metropolitan
Strathmore,8/12 Lamart St,3,u,1092490,VB,Oct-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,196a Mascoma St,3,h,850000,VB,Oct-16,9.7,3041,3,3,3,250,2016,Moonee Valley,Western Metropolitan
Strathmore,61 Mascoma St,3,h,1150000,SP,Oct-16,9.7,3041,3,2,3,696,1950,Moonee Valley,Western Metropolitan
Strathmore,26 Wallace Cr,3,h,1175000,S,Oct-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,13 Woolart St,3,h,910000,S,Oct-16,9.7,3041,3,1,2,692,1960,Moonee Valley,Western Metropolitan
Strathmore,43 Henshall Rd,4,h,1430000,S,Apr-16,9.7,3041,4,2,1,607,1990,Moonee Valley,Western Metropolitan
Strathmore,10 Roslyn St,5,h,915000,S,Apr-16,9.7,3041,5,3,4,754,1978,Moonee Valley,Western Metropolitan
Strathmore,2 Columban Av,3,h,1715500,S,Jul-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,2/13 Fenacre St,3,h,622500,S,Jul-16,9.7,3041,3,2,2,254,2004,Moonee Valley,Western Metropolitan
Strathmore,124 Woodland St,3,h,1500000,SP,Sep-16,9.7,3041,3,2,4,722,1950,Moonee Valley,Western Metropolitan
Strathmore,34 Lind St,4,t,995000,SP,Mar-17,9.7,3041,4,3,1,260,1975,Moonee Valley,Western Metropolitan
Strathmore,45 Loeman St,4,h,1280000,VB,Mar-17,9.7,3041,4,2,2,689,1977,Moonee Valley,Western Metropolitan
Strathmore,44 Lind St,5,h,1485000,S,Jun-16,9.7,3041,5,2,4,502,2012,Moonee Valley,Western Metropolitan
Strathmore,9 Marks St,3,h,1080000,S,Jun-16,9.7,3041,3,2,2,211,1980,Moonee Valley,Western Metropolitan
Strathmore,6 Prefect St,4,h,1715000,S,Jun-16,9.7,3041,4,3,2,650,2001,Moonee Valley,Western Metropolitan
Strathmore,1/2 Roland Av,3,t,850000,PI,Jun-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,21 Strathnaver Av,4,h,1000000,S,Jun-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,2D Progress St,4,t,795000,S,Nov-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,222 Woodland St,5,h,2650000,S,Nov-16,9.7,3041,5,3,2,755,2009,Moonee Valley,Western Metropolitan
Strathmore,138a Lebanon St,2,h,630000,S,May-16,9.7,3041,3,2,1,378,2000,Moonee Valley,Western Metropolitan
Strathmore,10 Madel Av,4,h,2130000,S,May-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,63 Hillsyde Pde,4,h,1341914,S,Aug-16,9.7,3041,4,2,1,649,1975,Moonee Valley,Western Metropolitan
Strathmore,36 Roland Av,2,h,1100000,S,Aug-16,9.7,3041,2,1,1,426,1983,Moonee Valley,Western Metropolitan
Strathmore,59 Glenview Rd,3,h,1205000,SP,Apr-16,9.7,3041,3,1,2,650,1965,Moonee Valley,Western Metropolitan
Strathmore,11/2 Mascoma St,2,h,535000,S,Apr-16,9.7,3041,2,1,1,151,1983,Moonee Valley,Western Metropolitan
Strathmore,26 Roslyn St,3,h,1092490,SP,Sep-16,9.7,3041,3,1,1,736,1965,Moonee Valley,Western Metropolitan
Strathmore,16 Wendora St,3,h,1075000,S,Sep-16,9.7,3041,3,2,1,752,1965,Moonee Valley,Western Metropolitan
Strathmore,13 Willonga St,3,h,1000000,SP,Feb-17,9.7,3041,3,1,2,697,1965,Moonee Valley,Western Metropolitan
Strathmore,3/9 Esmale St,3,t,1092490,PN,Jul-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,9 Bruce St,4,h,920000,VB,Jun-16,9.7,3041,4,1,1,390,1975,Moonee Valley,Western Metropolitan
Strathmore,7 Colclough Ct,5,h,960000,VB,Jun-16,9.7,3041,5,3,2,387,1978,Moonee Valley,Western Metropolitan
Strathmore,10 Head St,2,h,909700,SP,Jun-16,9.7,3041,2,1,1,645,1950,Moonee Valley,Western Metropolitan
Strathmore,68 Kernan St,4,h,1110000,PI,Jun-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,220 Napier St,3,h,1160000,S,Jun-16,9.7,3041,3,1,1,651,1965,Moonee Valley,Western Metropolitan
Strathmore,34 Glenview Rd,4,h,1370000,S,May-16,9.7,3041,4,2,2,908,1960,Moonee Valley,Western Metropolitan
Strathmore,22 Lamart St,4,h,985000,S,May-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,243 Mascoma St,3,t,810000,PI,May-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,353a Mascoma St,3,u,750000,VB,May-16,9.7,3041,3,2,2,577,1965,Moonee Valley,Western Metropolitan
Strathmore,9 North Av,4,h,1910000,S,May-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,1 Balmoral Av,4,h,1500000,SP,Aug-16,9.7,3041,4,2,2,482,1975,Moonee Valley,Western Metropolitan
Strathmore,7 Colclough Ct,5,h,880000,VB,Jul-16,9.7,3041,5,3,2,387,1978,Moonee Valley,Western Metropolitan
Strathmore,42 Henshall Rd,3,h,1285000,S,Jul-16,9.7,3041,3,2,2,616,1965,Moonee Valley,Western Metropolitan
Sunshine,7/51 Anderson Rd,2,u,564963,PI,Sep-16,12.6,3020,2,1,1,54,1965,Brimbank,Western Metropolitan
Sunshine,5 Leith Av,3,h,670000,PI,Sep-16,12.6,3020,3,1,2,487,1958,Brimbank,Western Metropolitan
Sunshine,1/136 Wright St,2,u,260000,PI,Sep-16,12.6,3020,2,1,1,79,1965,Brimbank,Western Metropolitan
Sunshine,142 Cornwall Rd,3,h,800000,PI,Dec-16,12.6,3020,3,2,1,655,1940,Brimbank,Western Metropolitan
Sunshine,32 Matthews St,3,h,950000,S,Dec-16,12.6,3020,3,1,1,700,1960,Brimbank,Western Metropolitan
Sunshine,11 Thomson St,3,h,625000,S,Dec-16,12.6,3020,3,1,1,203,1950,Brimbank,Western Metropolitan
Sunshine,18 Tyler St,2,h,710000,S,Dec-16,12.6,3020,2,1,0,457,1965,Brimbank,Western Metropolitan
Sunshine,17 Barnard Ct,3,h,735000,S,Mar-17,12.6,3020,3,1,2,539,1958,Brimbank,Western Metropolitan
Sunshine,160 Cornwall Rd,3,h,1001000,S,Mar-17,12.6,3020,3,1,5,879,1958,Brimbank,Western Metropolitan
Sunshine,7 High St,3,h,780000,S,Mar-17,12.6,3020,3,1,0,486,1943,Brimbank,Western Metropolitan
Sunshine,1 Markstone Ct,2,h,710000,S,Mar-17,12.6,3020,2,1,2,619,1965,Brimbank,Western Metropolitan
Sunshine,24 Martin St,4,h,1350500,S,Mar-17,12.6,3020,4,1,0,726,1940,Brimbank,Western Metropolitan
