"country","latitude","longitude","show_id","type","title","director","cast","date_added","release_year","rating","duration","listed_in"
"New Zealand",-40.900557,174.885971,"s1913","Movie","Hunt for the Wilderpeople","Taika Waititi","Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House, Tioreore Ngatai-Melbourne, Oscar Kightley, Stan Walker, Mike Minogue, Cohen Holloway, Rhys Darby","October 1, 2020",2016,"PG-13","101 min","Action & Adventure, Comedies, Dramas"
"New Zealand",-40.900557,174.885971,"s5219","Movie","Belief: The Possession of Janet Moses","David Stubbs","Kura Forrester, William Davis, Tina Cook, Hariata Moriarty","October 15, 2017",2015,"TV-MA","90 min","Documentaries, International Movies"
"Nigeria",9.081999,8.675277,"s85","Movie","Omo Ghetto: the Saga","JJC Skillz, Funke Akindele","Funke Akindele, Ayo Makun, Chioma Chukwuka Akpotha, Yemi Eberechi Alade, Blossom Chukwujekwu, Deyemi Okanlawon, Alexx Ekubo, Zubby Michael, Tina Mba, Femi Jacobs","September 10, 2021",2020,"TV-MA","147 min","Action & Adventure, Comedies, Dramas"
"Nigeria",9.081999,8.675277,"s2333","Movie","Kasanova","Oluseyi Asurf","Wale Ojo, Ireti Doyle, Alvin Abayomi, Toyin Abraham, Ruby Akubueze, Chimezie Imo, Tomiwa Tegbe","June 26, 2020",2019,"TV-14","117 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2103","TV Show","Ojos in d' House","","'Najite Dede, Jude Chukwuka, Taiwo Arimoro, Odenike Odetola, Funmi Eko, Keppy Ekpenyong","August 22, 2020",2013,"TV-G","1 Season","International TV Shows, TV Comedies"
"Nigeria",9.081999,8.675277,"s6468","Movie","Chief Daddy","Niyi Akinmolayan","Taiwo Obileye, Joke Silva, Falz The Bahd Guy, Dakore Akande, Funke Akindele, Zainab Balogun, Shaffy Bello, Ini Edo, Linda Ihuoma-Suleiman, Mawuli Gavor, Richard Mofe-Damijo, Rachael Oniga, Nkem Owoh, Patience Ozokwor","March 15, 2019",2018,"TV-MA","98 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s3154","Movie","Okafor's Law","Omoni Oboli","","December 13, 2019",2016,"TV-14","110 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s1655","TV Show","Before 30","BB Sasore","Damilola Adegbite, O.C. Ukeje, Beverly Naya, Meg Otanwa, Anee Icha, Patrick Diabuah, Tunbosun Aiyedehin, Patrick Doyle","November 24, 2020",2015,"TV-MA","1 Season","International TV Shows, Romantic TV Shows, TV Comedies"
"Nigeria",9.081999,8.675277,"s50","TV Show","Castle and Castle","","Richard Mofe-Damijo, Dakore Akande, Bimbo Manuel, Blossom Chukwujekwu, Deyemi Okanlawon, Etim Effiong, Denola Grey, Duke Akintola, Eku Edewor, Ade Laoye, Anee Icha, Kevin Ushi, Jude Chukwuka, Amanda Afolabi","September 15, 2021",2021,"TV-MA","2 Seasons","International TV Shows, TV Dramas"
"Nigeria",9.081999,8.675277,"s3115","Movie","Iyore","Frank Rajah Arase","Rita Dominic, Joseph Benjamin, Okawa Shaznay, Paul Obazele, Yemi Blaq, Bukky Wright","December 20, 2019",2015,"TV-PG","141 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2149","TV Show","The Governor","","Caroline Chikezie, Bimbo Manuel, Lord Frank, Edmond Enaibe, Taiwo Obileye, Jude Chukwuka, Kunle Coker, Paul Christian Chukwudi, Samuel Abiola Robinson, Simi Adejumo, Ani Iyoho","August 8, 2020",2016,"TV-14","1 Season","International TV Shows, TV Dramas"
"Nigeria",9.081999,8.675277,"s2006","Movie","Lara and the Beat","Tosin Coker","Seyi Shay, Somkele Iyamah, Vector, Chioma Chukwuka Akpotha, Uche Jumbo, Sharon Ooja, Shaffy Bello, Saidi Balogun, Kemi Lala Akindoju, Ademola Adedoyin","September 14, 2020",2018,"TV-MA","140 min","Dramas, International Movies, Music & Musicals"
"Nigeria",9.081999,8.675277,"s3432","Movie","The Bling Lagosians","Bolanle Austen-Peters","Gbenga Titiloye, Elvina Ibru, Sharon Ooja, Osas Ighodaro Ajibade, Monalisa Chinda, Toyin Abraham, Bisola Aiyeola, Oladele Ogunlana, Jimmy Odukoya, Alex Ekubo","October 11, 2019",2019,"TV-14","99 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s1156","Movie","Marked","Nadine Ibrahim","","March 28, 2021",2021,"TV-PG","21 min","Documentaries, International Movies"
"Nigeria",9.081999,8.675277,"s757","Movie","Small Chops","Robert Peters","Chika Ike, Max Cavenham, Nkem Owoh, Nse Ikpe-Etim, Toyin Abraham, Eucharia Anunobi, Sophie Alakija, Hafis Ayetoro, Omotunde Adebowale David","June 5, 2021",2020,"TV-MA","98 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2688","Movie","New Money","Tope Oshin","Jemima Osunde, Blossom Chukwujekwu, Kate Henshaw-Nuttal, Dakore Akande, Wale Ojo, Wofai Fada, Osas Ighodaro Ajibade, Falz, Daniel Effiong, Adeolu Adefarasin","April 14, 2020",2018,"TV-14","107 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s199","TV Show","King of Boys: The Return of the King","Kemi Adetiba","Sola Sobowale, Toni Tones, Richard Mofe-Damijo, Efa Iwara, Titi Kuti, Tobechukwu ""iLLbliss"" Ejiofor, Remilekun ""Reminisce"" Safaru, Charles  ""Charly Boy"" Oputa, Nse Ikpe-Etim, Keppy Ekpenyong Bassey, Bimbo Manuel, Akin Lewis, Lord Frank, Osas Ighodaro, Taiwo Ajai-Lycett, Paul Sambo","August 27, 2021",2021,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas"
"Nigeria",9.081999,8.675277,"s2689","Movie","Moms at War","Omoni Oboli","Omoni Oboli, Funke Akindele, Yul Edochie, Abayomi Alvin, Adebukola Oladipupo, Sharon Ooja, Eucharia Anunobi, Harriet Akinola, Michelle Dede","April 13, 2020",2018,"TV-14","92 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s652","Movie","Osuofia in London","Kingsley Ogoro","Nkem Owoh, Mara Derwent, Francis Odega, Cynthia Okereke, Tom Njemanze, Romanus Amuta, Sabina Mole, Blessing Onolleka, Oluchi Agunwa, Chiwendu Onaga, Patricia Ezeani, Stephen Ahanonu","June 22, 2021",2003,"TV-MA","84 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s3210","Movie","Crazy people","Moses Inwang","Ramsey Nouah, Chigul, Sola Sobowale, Ireti Doyle, Ben Touitou, Francis Onwochei, Ememobong Nkana, Emem Inwang, Patrick Onyeke","November 29, 2019",2018,"TV-MA","107 min","Comedies, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s5964","Movie","Oct-01","Kunle Afolayan","Sadiq Daba, David Bailie, Kayode Olaiya, Kehinde Bankole, Fabian Adeoye Lojede, Nick Rhys, Kunle Afolayan, Colin David Reese, Ibrahim Shatta, Femi Adebayo, Kanayo O. Kanayo, Lawrence Stubbings, Ademola Adedoyin","September 1, 2019",2014,"TV-14","149 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s2388","Movie","4th Republic","Ishaya Bako","Kate Henshaw-Nuttal, Enyinna Nwigwe, Linda Ejiofor, Yakubu Mohammed, Bimbo Manuel, Sani Mu’azu, Emil Hirai-Garuba, Rekiya Ibrahim Atta","June 13, 2020",2019,"TV-MA","120 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s1726","Movie","Citation","Kunle Afolayan","Temi Otedola, Jimmy Jean-Louis, Joke Silva, Gabriel Afolayan, Adjetey Anang, Ini Edo, Sadiq Daba, Wole Olowomojuore, Yomi Fash-Lanso, Bukunmi Oluwashina, Bienvenu Neba, Ray Reboul, Ibukun Awosika, Seun Kuti","November 6, 2020",2020,"TV-MA","151 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s1234","Movie","Fate of Alakada","Kayode Kasum","Toyin Abraham, Broda Shaggi, Calabar Chic, Munirat Antoinette Lecky, Khafi Kareem, Bukola Oshibowale, Adebimpe Akintunde, Temisan Emmanuel, Olaniyi Afonja, Sydney Egere","March 5, 2021",2020,"TV-14","113 min","Comedies, International Movies"
"Nigeria",9.081999,8.675277,"s1195","Movie","Catch.er","Walter Taylaur","OC Ukeje, Blossom Chukwujekwu, Alexx Ekubo, Beverly Naya, Tope Tedela, Gbenro Ajibade, Omowunmi Dada, Kiki Omeili, Wofai Fada","March 17, 2021",2017,"TV-14","80 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s2882","Movie","Taxi Driver","Daniel Oriahi","Odunlade Adekola, Ijeoma Grace Agu, Richard Akinlade, Babajide Alimison, Hafeez Oyetoro, Femi Jacobs, Toyin Oshinaike, Kelechi Udegbe","February 26, 2020",2015,"TV-MA","94 min","Comedies, Dramas, Independent Movies"
"Nigeria",9.081999,8.675277,"s3141","Movie","Isoken","Jadesola Osiberu","Dakore Akande, Joseph Benjamin, Marc Rhys, Funke Akindele, Lydia Forson, Damilola Adegbite, Tina Mba, Patrick Doyle","December 15, 2019",2017,"TV-14","98 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s1897","Movie","Òlòtūré","Kenneth Gyang","Beverly Osu, Sharon Ooja, Omowunmi Dada, Pearl Okorie, Wofai Samuel, Ikechukwu Onunaku, Kemi Lala Akindoju, Blossom Chukwujekwu, Adebukola Oladipupo, Omoni Oboli, Segun Arinze, Ada Ameh, Sambasa Nzeribe, Patrick Doyle, Gregory Ojefua","October 2, 2020",2020,"TV-MA","107 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s8557","Movie","The Wedding Party 2: Destination Dubai","Niyi Akinmolayan","Enyinna Nwigwe, Daniella Down, Banky Wellington, Adesua Etomi, Somkele Iyamah, Iretiola Doyle, Sola Sobowale, Michael De Pinna, Lynita Crofford, Patience Ozokwor","September 21, 2019",2017,"TV-14","98 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s995","Movie","This Lady Called Life","Kayode Kasum","Bisola Aiyeola, Efa Iwara, Molawa Onajobi, Tina Mba, Wale Ojo, Jemima Osunde, Lota Chukwu, Samuel Asa'ah, Michael Ejoor, Uche Elumelu","April 23, 2021",2020,"TV-14","120 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s1108","Movie","God Calling","BB Sasore","Zainab Balogun, Karibi Fubara, Diana Egwuatu, Richard Mofe-Damijo, Tina Mba, Onyeka Onwenu, Nkem Owoh, Patrick Diabuah, Ademola Adedoyin, Bikiya Graham Douglas","April 2, 2021",2018,"TV-MA","120 min","Dramas, Faith & Spirituality, International Movies"
"Nigeria",9.081999,8.675277,"s3172","Movie","Slow Country","Eric Aghimien","Ivie Okujaye, Sambasa Nzeribe, Tope Tedela, Gina Castel, Majid Michel, Victor Erabie, Brutus Richard, Adebayo Thomas","December 6, 2019",2017,"TV-MA","115 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2240","Movie","Sylvia","Daniel Oriahi","Chris Attoh, Zainab Balogun, Ini Dima-Okojie, Udoka Onyeka, Lord Frank, Bolaji Ogunmola, Ijeoma Grace Agu, Omotunde Adebowale David","July 15, 2020",2018,"TV-14","104 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s299","Movie","Quam's Money","Kayode Kasum","Falz, Nse Ikpe-Etim, Williams Uchemba, Toni Tones, Michelle Dede, Karibi Fubara, Buchi Ojei, Jemima Osunde, Blossom Chukwujekwu, Gbubemi Ejeye, Badmus Olakunle","August 6, 2021",2020,"TV-MA","115 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s689","Movie","Kambili: The Whole 30 Yards","Kayode Kasum","Nancy Isime, Jide Kene Achufusi, Sharon Ooja, Mawuli Gavor, Venita Akpofure, Koye Kekere Ekun, Elvina Ibru, Uzor Arukwe, Toyin Abraham","June 18, 2021",2020,"TV-14","119 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s1380","Movie","Black Rose","Okey Oku","Blossom Chukwujekwu, Ebele Okaro, Lilian Echelon, Betty Bellor, Swanky JKA","January 26, 2021",2018,"TV-14","121 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s3216","Movie","The Accidental Spy","Roger Russell","Ramsey Nouah, Christine Allado, Ayo Makun, Emmanuel Edunjobi, Thenjiwe Moseley, Miguel A. Núñez Jr., Bucci Franklin","November 29, 2019",2017,"TV-MA","104 min","Action & Adventure, Comedies, International Movies"
"Nigeria",9.081999,8.675277,"s2049","Movie","The Lost Okoroshi","Abba T. Makama","Seun Ajayi, Judith Audu, Tope Tedela, Ifu Ennada, Chiwetalu Agu, Demi Banwo, Ibrahim Jammal, Micheal Ajotubu, Ozzy Agu, Cristabel Goddy","September 4, 2020",2019,"TV-MA","94 min","Comedies, Dramas, Independent Movies"
"Nigeria",9.081999,8.675277,"s1186","Movie","Who's the Boss","Chinaza Onuzo","Funke Akindele, Blossom Chukwujekwu, Sharon Ooja, Ini Dima-Okojie, Segun Arinze, Bolly Lomo, Beverly Osu, Tayo Faniran","March 19, 2021",2020,"TV-MA","106 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2880","Movie","Gbomo Gbomo Express","Walter Taylaur","Ramsey Nouah, Gideon Okeke, Osas Ighodaro Ajibade, Blossom Chukwujekwu, Kiki Omeili, Gbenro Ajibade, Ikechukwu, Alexx Ekubo, Shaffy Bello","February 26, 2020",2015,"TV-MA","97 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s7876","Movie","Road to Yesterday","Ishaya Bako","Genevieve Nnaji, Oris Erhuero, Majid Michel","July 1, 2016",2015,"TV-14","96 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s430","Movie","Sanitation Day","Seyi Babatope","Blossom Chukwujekwu, Elozonam Ogbolu, Nse Ikpe-Etim, Belinda Effah, Saeed Mohammed, Chukwuemeka Okoroafor, Kunle Fawole, Chris Okagbue, Adebayo Salami, Charles Inojie, Elvina Ibru, Tobi Bakare","July 21, 2021",2020,"TV-14","105 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s3179","Movie","Wives on Strike","Omoni Oboli","Omoni Oboli, Kenneth Okonkwo, Kalu Ikeagwu, Uche Jumbo, Ufoma Ejenobor, Julius Agu, Udoka Oyeka, Chioma Chukwuka-Akpotha, Kehinde Bankole","December 6, 2019",2016,"TV-14","92 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2608","Movie","Love Is War","Omoni Oboli","Omoni Oboli, Richard Mofe-Damijo, Jide Kosoko, Akin Lewis, Bimbo Manuel, Shaffy Bello, Toke Makinwa, Femi Branch, Uzor Osimkpa","April 29, 2020",2019,"TV-14","111 min","Comedies, Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2349","Movie","The Royal Hibiscus Hotel","Ishaya Bako","Zainab Balogun, Kenneth Okolie, Deyemi Okanlawon, Joke Silva, Olu Jacobs, Jide Kosoko, Rachel Oniga, Kemi Lala Akindoju, Ini Dima-Okojie, Toni Tones","June 22, 2020",2017,"TV-PG","90 min","Comedies, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2919","Movie","The Ghost and the Tout","Charles Uwagbai","Toyin Abraham, Sambasa Nzeribe, Chioma Chukwuka Akpotha, Chioma Omeruah, Chiwetalu Agu, Dele Odule, Femi Adebayo, Bayray McNwizu, Biodun Stephen","February 14, 2020",2018,"TV-14","100 min","Comedies, International Movies"
"Nigeria",9.081999,8.675277,"s2352","Movie","Elevator Baby","Akhigbe Ilozobhie","Toyin Abraham, Timini Egbuson, Shaffy Bello, Yemi Solade, Broda Shaggi, Sambasa Nzeribe, Ijeoma Aniebo, Blessing Onwukwe","June 20, 2020",2019,"TV-MA","84 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s1777","Movie","In Line","Tope Oshin","Chris Attoh, Adesua Etomi, Uzor Arukwe, Sika Osei, Leonora Okien, Shawn Faqua, Tina Mba","October 30, 2020",2017,"TV-14","114 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2210","Movie","Nimbe","Tope Alake","Odunlade Adekola, Chimezie Imo, Sani Danja, Rachael Okonkwo, Broda Shaggi, Toyin Abraham, Kelechi Udegbe, Doyin Abiola, Molawa Davis","July 24, 2020",2019,"TV-MA","115 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s555","Movie","RattleSnake - The Ahanna Story","Ramsey Nouah","Stan Nze, Osas Ighodaro, Bucci Franklin, Odera Adimorah, Efa Iwara, Emeka Nwagbaraocha, Elma Mbadiwe, Norbert Young, Brutus Richard, Chinyere Wilfred, Sonny McDon, Chiwetalu Agu","July 2, 2021",2020,"TV-MA","136 min","Dramas, International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s3215","Movie","Payday","Cheta Chukwu","Baaj Adebule, Ebiye Victor, Meg Otanwa, Bisola Aiyeola, Mawuli Gavor, Zack Orji, Segilola Ogidan","November 29, 2019",2018,"TV-MA","110 min","Comedies, Independent Movies, International Movies"
"Nigeria",9.081999,8.675277,"s2883","Movie","The Arbitration","Niyi Akinmolayan","Adesua Etomi, O.C. Ukeje, Ireti Doyle, Sola Fosudo, Somkele Iyamah, Lota Chukwu, Gregory Ojefua, Beverly Naya, Bimbo Ademoye, Pius Fatoke","February 26, 2020",2016,"TV-MA","101 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s3167","Movie","Banana Island Ghost","BB Sasore","Chigul, Patrick Diabuah, Adetomiwa Edun, Uche Jumbo, Saidi Balogun, Ali Nuhu, Bimbo Manuel, Akah Nnani, Damilola Adegbite, Dorcas Shola Fapson","December 6, 2019",2017,"TV-14","108 min","Comedies, International Movies"
"Nigeria",9.081999,8.675277,"s2907","TV Show","On the Real","Tosin Coker","Ini Dima Okojie, Akah Nnani, Nancy Isime, Maurice Sam, David Jones David, Angel Funto Johnson, Pearl Okorie, Tomiwa Tegbe, Peanut Omatsola","February 16, 2020",2017,"TV-MA","1 Season","International TV Shows, TV Dramas"
"Nigeria",9.081999,8.675277,"s2879","Movie","Couple of Days","Tolu Awobiyi","Lilian Esoro, Ademola Adedoyin, Enyima Nwigwe, Kiki Omeili, Okey Uzoeshi, Adesua Etomi, Olayode Juliana, Falz","February 26, 2020",2016,"TV-14","103 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s3111","Movie","Lost in London","Sunkanmi Adebayo","Ime Bishop Umoh, Alexx Ekubo, Stanley Chibunna, Ella Betts, Adi Lev, Kemi Olofinmakin","December 21, 2019",2017,"TV-PG","86 min","Comedies, International Movies"
"Nigeria",9.081999,8.675277,"s503","Movie","Tango With Me","Mahmood Ali-Balogun","Genevieve Nnaji, Joseph Benjamin, Joke Silva, Tina Mba, Ahmed Yerima, Bimbo Manuel, Sade Alder-Hayes","July 7, 2021",2010,"TV-14","104 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s2235","Movie","Cold Feet","Moses Inwang","Jim Iyke, Joselyn Dumas, Enyinna Nwigwe, Beverly Naya, Femi Adebayo, Segun Arinze, Padita Agu","July 15, 2020",2019,"TV-14","98 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s7479","Movie","Mokalik (Mechanic)","Kunle Afolayan","Tooni Afolayan, Ayo Ogunshina, Dayo Akinpelu, Simi Ogunleye, Femi Adebayo, Lateef Adedimeji, Damilola Ogunsi, Rasaq Olayiwola, Ayo Adesanya, Wale Akorede, Toyosi Benjamin, Hamzat Sherifdeen, Samuel Olasehinde","September 1, 2019",2019,"TV-14","100 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2326","Movie","Skin","Daniel Effiong","Beverly Naya","June 28, 2020",2019,"TV-MA","76 min","Documentaries, International Movies"
"Nigeria",9.081999,8.675277,"s8228","Movie","The Bridge","Kunle Afolayan","Chidinma Ekile, Ademola Adedoyin, Kunle Afolayan, Zack Orji, Tina Mba, Ayo Akinwale, Akim Mogaji, Ayo Mogaji, Ken Erics","September 1, 2019",2017,"TV-14","119 min","Dramas, International Movies, Romantic Movies"
"Nigeria",9.081999,8.675277,"s74","Movie","King of Boys","Kemi Adetiba","Sola Sobowale, Adesua Etomi, Remilekun ""Reminisce"" Safaru, Tobechukwu ""iLLbliss"" Ejiofor, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja","September 14, 2021",2018,"TV-MA","182 min","Dramas, International Movies"
"Nigeria",9.081999,8.675277,"s2538","Movie","The Delivery Boy","Adekunle Nodash Adejuyigbe","Jamal Ibrahim, Jemima Osunde, Charles Etubiebi, Jude Chukwuka, Chris Iheuwa, Kehinde Fasuyi","May 14, 2020",2018,"TV-14","67 min","International Movies, Thrillers"
"Nigeria",9.081999,8.675277,"s3218","Movie","The Island","Toka McBaror","Sambasa Nzeribe, Segun Arinze, Tokunbo Idowu, Femi Adebayo","November 29, 2019",2018,"TV-14","93 min","Dramas, International Movies, Thrillers"
