locality,year,price
EYNESBURY,2017,484000.0
FAIRFIELD,2017,1496000.0
FAIRHAVEN,2017,880000.0
FAWKNER,2017,705000.0
FERNTREE GULLY,2017,749000.0
FERNY CREEK,2017,798000.0
FINGAL,2017,1000000.0
FITZROY,2017,1625000.0
FITZROY NORTH,2017,1450000.0
FIVEWAYS,2017,525000.0
FLEMINGTON,2017,1100000.0
FLINDERS,2017,1525000.0
FLORA HILL,2017,335000.0
FLOWERDALE,2017,310000.0
FOOTSCRAY,2017,882000.0
FOREST HILL,2017,1060000.0
FOSTER,2017,320000.0
FRANKSTON,2017,600000.0
FRANKSTON NORTH,2017,470000.0
FRANKSTON SOUTH,2017,815500.0
FRASER RISE,2017,540000.0
FYANSFORD,2017,610000.0
GARDEN CITY,2017,1650000.0
GARDENVALE,2017,1880000.0
GARFIELD,2017,414500.0
GEELONG,2017,735000.0
GEELONG WEST,2017,650000.0
GEMBROOK,2017,565000.0
GISBORNE,2017,655000.0
GLADSTONE PARK,2017,645000.0
GLEN HUNTLY,2017,1415000.0
GLEN IRIS,2017,2025000.0
GLEN WAVERLEY,2017,1337500.0
GLENROWAN,2017,300000.0
GLENROY,2017,730000.0
GOLDEN BEACH,2017,209500.0
GOLDEN POINT (BALLARAT),2017,305000.0
GOLDEN SQUARE,2017,320000.0
GORDON,2017,404000.0
GOUGHS BAY,2017,257500.0
GOWANBRAE,2017,790000.0
GRANTVILLE,2017,339500.0
GREEN LAKE,2017,280000.0
GREENSBOROUGH,2017,830000.0
GREENVALE,2017,650000.0
GROVEDALE,2017,432000.0
HADFIELD,2017,740500.0
HALLAM,2017,580000.0
HALLS GAP,2017,280000.0
HAMILTON,2017,190000.0
HAMLYN HEIGHTS,2017,500000.0
HAMPTON,2017,2022500.0
HAMPTON EAST,2017,1340000.0
HAMPTON PARK,2017,505000.0
HARCOURT,2017,385000.0
HARKNESS,2017,419500.0
HASTINGS,2017,507500.0
HASTINGS WEST,2017,425000.0
HAWTHORN,2017,2650000.0
HAWTHORN EAST,2017,2350000.0
HEALESVILLE,2017,550000.0
HEATHCOTE,2017,275000.0
HEATHERTON,2017,981000.0
HEATHMONT,2017,925000.0
HEIDELBERG,2017,1280000.0
HEIDELBERG HEIGHTS,2017,846000.0
HEIDELBERG WEST,2017,730500.0
HEPBURN,2017,440000.0
HEPBURN SPRINGS,2017,515000.0
HERNE HILL,2017,490000.0
HEYFIELD,2017,178500.0
HEYWOOD,2017,164000.0
HIGHETT,2017,1318500.0
HIGHTON,2017,622500.0
HILLSIDE (MELTON),2017,620000.0
HOPETOUN,2017,92000.0
HOPPERS CROSSING,2017,516000.0
HORSHAM,2017,262500.0
HUGHESDALE,2017,1407000.0
HUNTINGDALE,2017,1132000.0
HUNTLY,2017,335000.0
HURSTBRIDGE,2017,714000.0
INDENTED HEAD,2017,455000.0
INGLEWOOD,2017,182500.0
INVERLOCH,2017,495000.0
INVERMAY PARK,2017,391000.0
IRONBARK,2017,280000.0
IRYMPLE,2017,291000.0
IVANHOE,2017,1515000.0
IVANHOE EAST,2017,1975000.0
JACANA,2017,571500.0
JACKASS FLAT,2017,299000.0
JAN JUC,2017,850000.0
JEERALANG NORTH,2017,248000.0
JEPARIT,2017,66500.0
JUNCTION VILLAGE,2017,436000.0
JUNORTOUN,2017,512500.0
KALIMNA,2017,276500.0
KALKALLO,2017,529500.0
KALLISTA,2017,676000.0
KALORAMA,2017,670000.0
KANGAROO FLAT,2017,310000.0
KANGAROO GROUND SOUTH,2017,853500.0
KANIVA,2017,157500.0
KEALBA,2017,595000.0
KEILOR,2017,845000.0
KEILOR DOWNS,2017,670000.0
KEILOR EAST,2017,843000.0
KEILOR LODGE,2017,760000.0
KEILOR PARK,2017,741000.0
KENNINGTON,2017,372000.0
KENSINGTON,2017,1019000.0
KERANG,2017,160000.0
KEW,2017,2320000.0
KEW EAST,2017,1876000.0
KEW NORTH,2017,1880000.0
KEYSBOROUGH,2017,730000.0
KIALLA,2017,390000.0
KILCUNDA,2017,504000.0
KILLARA (WODONGA),2017,400000.0
KILMORE,2017,387500.0
KILSYTH,2017,699000.0
KILSYTH SOUTH,2017,845000.0
KINGLAKE,2017,458000.0
KINGS PARK,2017,532500.0
KINGSBURY,2017,731000.0
KINGSVILLE,2017,1020000.0
KNOXFIELD,2017,870000.0
KOO WEE RUP,2017,450000.0
KOONDROOK,2017,247500.0
KOOYONG,2017,3950000.0
KOROIT,2017,325000.0
KORUMBURRA,2017,292000.0
KURUNJANG,2017,370000.0
KYABRAM,2017,239000.0
KYNETON,2017,495000.0
LAKE BOGA,2017,182500.0
LAKE GARDENS,2017,461500.0
LAKE TYERS BEACH,2017,362500.0
LAKE WENDOUREE,2017,790000.0
LAKES ENTRANCE,2017,281500.0
LALOR,2017,625500.0
LANCEFIELD,2017,415000.0
LANG LANG,2017,390000.0
LANGWARRIN,2017,600000.0
LARA,2017,430000.0
LARA LAKE,2017,450500.0
LAUNCHING PLACE,2017,490000.0
LAVERTON,2017,535000.0
LAVERTON SOUTH,2017,610500.0
LEITCHVILLE,2017,100000.0
LENEVA,2017,397500.0
LEONGATHA,2017,320000.0
LEOPOLD,2017,447000.0
LILYDALE,2017,710500.0
LINTON,2017,255000.0
LISMORE,2017,155000.0
LOCH SPORT,2017,182000.0
LONG GULLY,2017,256000.0
LONGWARRY,2017,377000.0
LORNE,2017,1150000.0
LOVELY BANKS,2017,460000.0
LOWER PLENTY,2017,980000.0
LUCAS,2017,349500.0
LUCKNOW,2017,261500.0
LYNBROOK,2017,595000.0
LYNDHURST,2017,625000.0
LYSTERFIELD,2017,995500.0
MACEDON,2017,696000.0
MACLEOD,2017,950000.0
MADDINGLEY,2017,395000.0
MAFFRA,2017,251500.0
MAIDEN GULLY,2017,471000.0
MAIDSTONE,2017,825000.0
MALDON,2017,426500.0
MALLACOOTA,2017,345000.0
MALMSBURY,2017,447000.0
MALVERN,2017,2750000.0
MALVERN EAST,2017,1824000.0
MANIFOLD HEIGHTS,2017,721500.0
MANOR LAKES,2017,490000.0
MANSFIELD,2017,385000.0
MARIBYRNONG,2017,1056000.0
MARONG,2017,348000.0
MARSHALL,2017,430000.0
MARYBOROUGH,2017,194000.0
MARYSVILLE,2017,383000.0
MCCRAE,2017,775000.0
MCKENZIE HILL,2017,471500.0
MCKINNON,2017,1720000.0
MCLOUGHLINS BEACH,2017,110000.0
MEADOW HEIGHTS,2017,451000.0
MEENIYAN,2017,244500.0
MELTON,2017,368500.0
MELTON SOUTH,2017,377000.0
MELTON WEST,2017,409000.0
MENTONE,2017,1097500.0
MERBEIN,2017,183500.0
MERINDA PARK,2017,471500.0
MERNDA,2017,525500.0
MERRIJIG (MANSFIELD),2017,420000.0
METUNG,2017,347500.0
MICKLEHAM,2017,500000.0
MIDDLE PARK,2017,2370000.0
MILDURA,2017,264000.0
MILL PARK,2017,668500.0
MILLGROVE,2017,343000.0
MINERS REST,2017,370000.0
MINYIP,2017,94000.0
MIRBOO NORTH,2017,264000.0
MITCHAM,2017,1070000.0
MITCHELL PARK,2017,263000.0
MOE,2017,175000.0
MONBULK,2017,608000.0
MONT ALBERT,2017,2100000.0
MONT ALBERT NORTH,2017,1565000.0
MONTMORENCY,2017,890000.0
MONTROSE,2017,700500.0
MOONEE PONDS,2017,1310000.0
MOORABBIN,2017,1160000.0
MOOROOLBARK,2017,726000.0
MOOROOPNA,2017,225000.0
MORDIALLOC,2017,1120000.0
MORNINGTON,2017,800000.0
MORTLAKE,2017,170000.0
MORWELL,2017,170000.0
MOUNT BEAUTY,2017,258000.0
MOUNT CLEAR,2017,345000.0
MOUNT DANDENONG,2017,847000.0
MOUNT DUNEED,2017,500000.0
MOUNT ELIZA,2017,1137500.0
MOUNT EVELYN,2017,640000.0
MOUNT HELEN,2017,376000.0
MOUNT MACEDON,2017,665000.0
MOUNT MARTHA,2017,1050000.0
MOUNT PLEASANT,2017,293000.0
MOUNT WAVERLEY,2017,1416000.0
MULGRAVE,2017,900500.0
MURCHISON,2017,254500.0
MURRUMBEENA,2017,1420000.0
MURTOA,2017,115000.0
MYRTLEFORD,2017,265000.0
NAGAMBIE,2017,330000.0
NARRE WARREN,2017,590000.0
NARRE WARREN NORTH,2017,1108000.0
NARRE WARREN SOUTH,2017,620000.0
NATHALIA,2017,232500.0
NEERIM SOUTH,2017,320000.0
NELSON,2017,249500.0
NERRINA,2017,570000.0
NEW GISBORNE,2017,625000.0
NEWBOROUGH,2017,220000.0
NEWCOMB,2017,375000.0
NEWINGTON,2017,422500.0
NEWLANDS ARM,2017,380000.0
NEWPORT,2017,1080000.0
NEWSTEAD,2017,420000.0
NEWTOWN (GREATER GEELONG),2017,780000.0
NHILL,2017,126500.0
NICHOLS POINT,2017,346000.0
NIDDRIE,2017,1095000.0
NOBLE PARK,2017,680000.0
NOBLE PARK NORTH,2017,640000.0
NORLANE,2017,290000.0
NORTH BENDIGO,2017,302000.0
NORTH GEELONG,2017,422000.0
NORTH MELBOURNE,2017,1390000.0
NORTH WONTHAGGI,2017,294000.0
NORTHCOTE,2017,1325000.0
NOTTING HILL,2017,993000.0
NUMURKAH,2017,219000.0
NUNAWADING,2017,1090000.0
NYAH WEST,2017,133500.0
NYORA,2017,260000.0
OAK PARK,2017,853500.0
OAKLEIGH,2017,1210000.0
OAKLEIGH EAST,2017,1195000.0
OAKLEIGH SOUTH,2017,1030000.0
OCEAN GROVE,2017,637000.0
OFFICER,2017,480000.0
OFFICER SOUTH,2017,283000.0
OLINDA,2017,705000.0
OMEO,2017,183000.0
ORBOST,2017,159000.0
ORMOND,2017,1604500.0
OSBORNE,2017,735000.0
OUYEN,2017,130000.0
PAKENHAM,2017,470000.0
PARADISE BEACH,2017,180000.0
PARK ORCHARDS,2017,1450000.0
PARKDALE,2017,1300000.0
PARKVILLE,2017,2375000.0
PASCOE VALE,2017,891000.0
PASCOE VALE SOUTH,2017,975000.0
PATTERSON GARDENS,2017,885000.0
PATTERSON LAKES,2017,1021500.0
PAYNESVILLE,2017,335000.0
PEARCEDALE,2017,607000.0
PETERBOROUGH,2017,315000.0
PIONEER BAY,2017,271500.0
PLENTY,2017,1145000.0
POINT COOK,2017,590000.0
POINT LONSDALE,2017,780000.0
POREPUNKAH,2017,447000.0
PORT ALBERT,2017,270000.0
PORT FAIRY,2017,500000.0
PORT FRANKLIN,2017,280000.0
PORT MELBOURNE,2017,1485000.0
PORT WELSHPOOL,2017,247500.0
PORTARLINGTON,2017,515000.0
PORTLAND,2017,230000.0
PORTLAND NORTH,2017,360000.0
PORTSEA,2017,1925000.0
PRAHRAN,2017,1525000.0
PRESTON,2017,996000.0
PRINCES HILL,2017,1767500.0
PYRAMID HILL,2017,112500.0
QUARRY HILL,2017,362000.0
QUEENSCLIFF,2017,763000.0
RAINBOW,2017,82500.0
RAYMOND ISLAND,2017,289500.0
RED CLIFFS,2017,223500.0
REDAN,2017,287500.0
RESEARCH,2017,950000.0
RESERVOIR,2017,812500.0
RHYLL,2017,527500.0
RICHMOND,2017,1302500.0
RIDDELLS CREEK,2017,580000.0
RINGWOOD,2017,910500.0
RINGWOOD EAST,2017,901000.0
RINGWOOD NORTH,2017,960500.0
RIPPLESIDE,2017,725000.0
ROBINVALE,2017,197000.0
ROCHESTER,2017,242500.0
ROCKBANK,2017,455000.0
ROMSEY,2017,470000.0
ROSANNA,2017,1175000.0
ROSEBUD,2017,536000.0
ROSEBUD SOUTH,2017,647500.0
ROSEDALE,2017,255000.0
ROWVILLE,2017,867000.0
ROXBURGH PARK,2017,515000.0
RUPANYUP,2017,63500.0
RUSHWORTH,2017,192500.0
RUTHERGLEN,2017,262000.0
RYE,2017,658000.0
SAFETY BEACH,2017,780000.0
SAILORS GULLY,2017,232000.0
SALE,2017,300000.0
SAN REMO,2017,497000.0
SANCTUARY LAKES,2017,629000.0
SANDHURST,2017,730000.0
SANDRINGHAM,2017,1870000.0
SANDY POINT,2017,407500.0
SASSAFRAS,2017,775500.0
SAWMILL SETTLEMENT,2017,270000.0
SCORESBY,2017,878500.0
SEA LAKE,2017,70000.0
SEABROOK,2017,635000.0
SEAFORD,2017,700000.0
SEAHOLME,2017,1157500.0
SEASPRAY,2017,215000.0
SEBASTOPOL,2017,256000.0
SEDDON,2017,982500.0
SELBY,2017,600000.0
SEVILLE,2017,611500.0
SEVILLE EAST,2017,482500.0
SEYMOUR,2017,277000.0
SHEPPARTON,2017,261000.0
SHEPPARTON NORTH,2017,347000.0
SHOREHAM,2017,970000.0
SILVERLEAVES,2017,515000.0
SKENES CREEK,2017,517000.0
SKIPTON,2017,187500.0
SKYE,2017,570000.0
SMITHS BEACH,2017,458500.0
SMYTHESDALE,2017,315000.0
SOLDIERS HILL,2017,423500.0
SOMERS,2017,820000.0
SOMERVILLE,2017,580000.0
SORRENTO,2017,1300000.0
SOUTH DUDLEY,2017,233500.0
SOUTH GEELONG,2017,650000.0
SOUTH KINGSVILLE,2017,980000.0
SOUTH MELBOURNE,2017,1532500.0
SOUTH MORANG,2017,610500.0
SOUTH YARRA,2017,2035000.0
SPOTSWOOD,2017,1027500.0
SPRING GULLY,2017,390000.0
SPRINGVALE,2017,750000.0
SPRINGVALE SOUTH,2017,720000.0
ST ALBANS,2017,610000.0
ST ALBANS PARK,2017,379000.0
ST ANDREWS BEACH,2017,855000.0
ST ARNAUD,2017,145000.0
ST HELENA,2017,893500.0
ST KILDA,2017,1551000.0
ST KILDA EAST,2017,1460000.0
ST KILDA WEST,2017,2380000.0
ST LEONARDS,2017,469000.0
STANHOPE,2017,181000.0
STAWELL,2017,188000.0
STRATFORD,2017,265000.0
STRATHDALE,2017,380000.0
STRATHFIELDSAYE,2017,455000.0
STRATHMERTON,2017,140000.0
STRATHMORE,2017,1230000.0
STRATHMORE HEIGHTS,2017,970000.0
STRATHTULLOH,2017,359000.0
STUDFIELD,2017,957500.0
SUNBURY,2017,492000.0
SUNDERLAND BAY,2017,357500.0
SUNNYCLIFFS,2017,228000.0
SUNSET STRIP,2017,345000.0
SUNSHINE,2017,765000.0
SUNSHINE NORTH,2017,651000.0
SUNSHINE WEST,2017,639500.0
SURF BEACH,2017,425000.0
SURREY HILLS,2017,2170000.0
SWAN HILL,2017,252000.0
SWAN REACH,2017,350000.0
SYDENHAM,2017,590000.0
SYNDAL,2017,1585000.0
TALLANGATTA,2017,275000.0
TARNEIT,2017,515000.0
TATURA,2017,262000.0
TAWONGA SOUTH,2017,254000.0
TAYLORS HILL,2017,686000.0
TAYLORS LAKES,2017,720000.0
TECOMA,2017,709000.0
TEMPLESTOWE,2017,1415000.0
TEMPLESTOWE LOWER,2017,1302000.0
TERANG,2017,188500.0
THE BASIN,2017,610000.0
THE HONEYSUCKLES,2017,265000.0
THE PATCH,2017,665000.0
THOMASTOWN,2017,653000.0
THOMSON (GREATER GEELONG),2017,365000.0
THORNBURY,2017,1225000.0
THORNHILL PARK,2017,447000.0
TIMBOON,2017,220000.0
TONGALA,2017,200000.0
TOONGABBIE,2017,286500.0
TOORA,2017,190000.0
TOORADIN,2017,599000.0
TOORAK,2017,5100000.0
TOOTGAROOK,2017,591000.0
TORQUAY,2017,720000.0
TRAFALGAR,2017,333500.0
TRARALGON,2017,288500.0
TRARALGON EAST,2017,455000.0
TRAVANCORE,2017,1415000.0
TRENTHAM,2017,475000.0
TRUGANINA,2017,519500.0
TULLAMARINE,2017,655000.0
TYABB,2017,510500.0
UPPER FERNTREE GULLY,2017,685000.0
UPWEY,2017,680000.0
VENTNOR,2017,465000.0
VENUS BAY,2017,262500.0
VERMONT,2017,1065000.0
VERMONT SOUTH,2017,1200500.0
VIEWBANK,2017,1000000.0
VIOLET TOWN,2017,217000.0
WAHGUNYAH,2017,270000.0
WALKERVILLE,2017,275000.0
WALLAN,2017,425000.0
WALLAN EAST,2017,410000.0
WANDANA HEIGHTS,2017,645000.0
WANDIN NORTH,2017,665000.0
WANGARATTA,2017,270000.0
WANTIRNA,2017,953000.0
WANTIRNA SOUTH,2017,1005000.0
WARBURTON,2017,418000.0
WARNEET,2017,485000.0
WARRACKNABEAL,2017,113000.0
WARRAGUL,2017,364000.0
WARRANDYTE,2017,1042500.0
WARRANWOOD,2017,943500.0
WARRNAMBOOL,2017,330000.0
WATERWAYS,2017,1127500.0
WATSONIA,2017,835000.0
WATSONIA NORTH,2017,790000.0
WATTLE GLEN,2017,620000.0
WAURN PONDS,2017,530000.0
WEDDERBURN,2017,155000.0
WEIR VIEWS,2017,440000.0
WENDOUREE,2017,267500.0
WENDOUREE WEST,2017,200000.0
WERRIBEE,2017,470000.0
WERRIBEE SOUTH,2017,650000.0
WEST FOOTSCRAY,2017,887500.0
WEST MELBOURNE,2017,1350000.0
WEST WODONGA,2017,321000.0
WESTALL,2017,780000.0
WESTGARTH,2017,1383000.0
WESTMEADOWS,2017,566000.0
WHEELERS HILL,2017,1160000.0
WHITE HILLS,2017,300000.0
WHITTINGTON,2017,316500.0
WHITTLESEA,2017,469500.0
WILLIAMS LANDING,2017,600000.0
WILLIAMSTOWN,2017,1440000.0
WILLIAMSTOWN NORTH,2017,1024000.0
WIMBLEDON HEIGHTS,2017,334000.0
WINCHELSEA,2017,357000.0
WINDSOR,2017,1420000.0
WINTER VALLEY,2017,375000.0
WODONGA,2017,341500.0
WOLLERT,2017,520500.0
WONGA PARK,2017,962500.0
WONTHAGGI,2017,289000.0
WOODEND,2017,560000.0
WOOLAMAI WATERS,2017,418000.0
WOORI YALLOCK,2017,480000.0
WURRUK,2017,235000.0
WY YUNG,2017,328000.0
WYCHEPROOF,2017,100000.0
WYNDHAM VALE,2017,435500.0
YACKANDANDAH,2017,446000.0
YALLAMBIE,2017,781000.0
YALLOURN NORTH,2017,180000.0
YARRA GLEN,2017,620000.0
YARRA JUNCTION,2017,535000.0
YARRAGON,2017,280000.0
YARRAM,2017,225000.0
YARRAVILLE,2017,1000000.0
YARRAWONGA,2017,324500.0
YEA,2017,386500.0
YINNAR,2017,270000.0
ABBOTSFORD,2018,1192500.0
ABERFELDIE,2018,1500000.0
AINTREE,2018,568500.0
AIREYS INLET,2018,869000.0
AIRPORT WEST,2018,845000.0
ALBANVALE,2018,546000.0
ALBERT PARK,2018,2070000.0
ALBION,2018,755000.0
ALEXANDRA,2018,335000.0
ALFREDTON,2018,439000.0
ALLANSFORD,2018,245000.0
ALPHINGTON,2018,1720000.0
ALTONA,2018,932500.0
ALTONA EAST,2018,895000.0
ALTONA MEADOWS,2018,631500.0
ALTONA NORTH,2018,840000.0
ANGLESEA,2018,870000.0
APOLLO BAY,2018,555000.0
ARARAT,2018,199000.0
ARDEER,2018,629000.0
ARMADALE,2018,2341500.0
ARMSTRONG CREEK,2018,535000.0
ASCOT (GREATER BENDIGO),2018,380000.0
ASCOT VALE,2018,1197500.0
ASHBURTON,2018,1712500.0
ASHWOOD,2018,1210000.0
ASPENDALE,2018,980000.0
ASPENDALE GARDENS,2018,935000.0
ATTWOOD,2018,750000.0
AVENEL,2018,349000.0
AVOCA,2018,220000.0
AVONDALE HEIGHTS,2018,830000.0
AVONSLEIGH,2018,540000.0
BACCHUS MARSH,2018,480000.0
BADGER CREEK,2018,500000.0
BAIRNSDALE,2018,279000.0
BALACLAVA,2018,1196000.0
BALCOMBE,2018,1240000.0
BALLAN,2018,462000.0
BALLARAT CENTRAL,2018,447500.0
BALLARAT EAST,2018,340000.0
BALLARAT NORTH,2018,389000.0
BALNARRING,2018,814500.0
BALNARRING BEACH,2018,1115000.0
BALWYN,2018,2420000.0
BALWYN NORTH,2018,1810000.0
BANNOCKBURN,2018,487500.0
BARANDUDA,2018,403500.0
BARNAWARTHA,2018,280000.0
BARWON HEADS,2018,965000.0
BAXTER,2018,542500.0
BAYSWATER,2018,753000.0
BAYSWATER NORTH,2018,713000.0
BEACONSFIELD,2018,730000.0
BEACONSFIELD UPPER,2018,903500.0
BEAUFORT,2018,225000.0
BEAUMARIS,2018,1674000.0
BEECHWORTH,2018,400000.0
BELGRAVE,2018,676000.0
BELGRAVE HEIGHTS,2018,701500.0
BELGRAVE SOUTH,2018,782500.0
BELL PARK,2018,452500.0
BELL POST HILL,2018,487000.0
BELLFIELD (BANYULE),2018,882500.0
BELMONT,2018,545000.0
BENALLA,2018,284000.0
BENDIGO,2018,400000.0
BENTLEIGH,2018,1394000.0
BENTLEIGH EAST,2018,1205000.0
BERWICK,2018,690500.0
BEVERIDGE,2018,540000.0
BIRCHIP,2018,100000.0
BIRREGURRA,2018,412500.0
BITTERN,2018,650000.0
BLACK HILL,2018,405000.0
BLACK ROCK,2018,2029000.0
BLACKBURN,2018,1370500.0
BLACKBURN NORTH,2018,1038000.0
BLACKBURN SOUTH,2018,1063500.0
BLACKWOOD,2018,326500.0
BLAIRGOWRIE,2018,990500.0
BLIND BIGHT,2018,546000.0
BONBEACH,2018,910000.0
BONNIE DOON,2018,417500.0
BONSHAW,2018,400000.0
BOOLARRA,2018,250000.0
BOORT,2018,180000.0
BORONIA,2018,742500.0
BOTANIC RIDGE,2018,730000.0
BOX HILL,2018,1700000.0
BOX HILL NORTH,2018,1188000.0
BOX HILL SOUTH,2018,1285500.0
BRAYBROOK,2018,728500.0
BREAKWATER,2018,385000.0
BRIAGOLONG,2018,264000.0
BRIAR HILL,2018,880000.0
BRIGHT,2018,590000.0
BRIGHTON,2018,2888000.0
BRIGHTON EAST,2018,1890000.0
BROADFORD,2018,396500.0
BROADMEADOWS,2018,575000.0
BROOKFIELD,2018,491500.0
BROOKLYN,2018,695000.0
BROWN HILL,2018,405000.0
BRUNSWICK,2018,1095000.0
BRUNSWICK EAST,2018,1170000.0
BRUNSWICK WEST,2018,1160000.0
BRUTHEN,2018,261000.0
BULLEEN,2018,1230000.0
BUNDALONG,2018,462000.0
BUNDOORA,2018,730000.0
BUNINYONG,2018,467500.0
BUNYIP,2018,550000.0
BURNSIDE,2018,605000.0
BURNSIDE HEIGHTS,2018,633000.0
BURWOOD,2018,1320000.0
BURWOOD EAST,2018,1048000.0
CAIRNLEA,2018,734000.0
CALIFORNIA GULLY,2018,275000.0
CAMBERWELL,2018,2155000.0
CAMPBELLFIELD,2018,550000.0
CAMPBELLS CREEK,2018,460500.0
CAMPERDOWN,2018,235000.0
CANADIAN,2018,373000.0
CANTERBURY,2018,2536500.0
CAPE PATERSON,2018,442000.0
CAPE SCHANCK,2018,845000.0
CAPEL SOUND,2018,550000.0
CARISBROOK,2018,232500.0
CARLTON,2018,1600000.0
CARLTON NORTH,2018,1445000.0
CARNEGIE,2018,1445000.0
CAROLINE SPRINGS,2018,620000.0
CARRUM,2018,860000.0
CARRUM DOWNS,2018,575000.0
CASTERTON,2018,132500.0
CASTLEMAINE,2018,499000.0
CAULFIELD,2018,1701000.0
CAULFIELD EAST,2018,1322500.0
CAULFIELD NORTH,2018,1960000.0
CAULFIELD SOUTH,2018,1600000.0
CHADSTONE,2018,1050000.0
CHARLEMONT,2018,455000.0
CHARLTON,2018,150000.0
CHELSEA,2018,905000.0
CHELSEA HEIGHTS,2018,778000.0
CHELTENHAM,2018,1105000.0
CHELTENHAM EAST,2018,940000.0
CHELTENHAM NORTH,2018,925000.0
CHEWTON,2018,435000.0
CHILTERN,2018,260000.0
CHIRNSIDE PARK,2018,700000.0
CHURCHILL,2018,180000.0
CLARINDA,2018,802500.0
CLAYTON,2018,1255000.0
CLAYTON NORTH,2018,1330000.0
CLAYTON SOUTH,2018,850000.0
CLIFTON HILL,2018,1360000.0
CLIFTON SPRINGS,2018,472000.0
CLUNES,2018,354000.0
CLYDE,2018,505000.0
CLYDE NORTH,2018,595000.0
COBBLEBANK,2018,455500.0
COBDEN,2018,225000.0
COBRAM,2018,255000.0
COBURG,2018,969000.0
COBURG EAST,2018,841500.0
COBURG NORTH,2018,814000.0
COCKATOO,2018,591000.0
COHUNA,2018,177500.0
COLAC,2018,320000.0
COLDSTREAM,2018,660000.0
COLERAINE,2018,114000.0
COLLINGWOOD,2018,1110000.0
COOLAROO,2018,480000.0
COONANS HILL,2018,927000.0
COONGULLA,2018,242000.0
CORINELLA,2018,450000.0
CORIO,2018,370000.0
CORONET BAY,2018,345000.0
CORRYONG,2018,162500.0
COWES,2018,541000.0
COWES WEST,2018,485500.0
CRAIGIEBURN,2018,547000.0
CRANBOURNE,2018,540000.0
CRANBOURNE EAST,2018,574500.0
CRANBOURNE NORTH,2018,600000.0
CRANBOURNE SOUTH,2018,425000.0
CRANBOURNE WEST,2018,540000.0
CREMORNE,2018,1420000.0
CRESWICK,2018,324000.0
CRIB POINT,2018,555000.0
CROYDON,2018,792500.0
CROYDON HILLS,2018,877500.0
CROYDON NORTH,2018,840000.0
CROYDON SOUTH,2018,757500.0
CURLEWIS,2018,495000.0
DALLAS,2018,490000.0
DALYSTON,2018,305000.0
DANDENONG,2018,640000.0
DANDENONG NORTH,2018,640000.0
DARLEY,2018,505000.0
DAYLESFORD,2018,552500.0
DEANSIDE,2018,352500.0
DEEPDENE,2018,2692500.0
DEER PARK,2018,580000.0
DELACOMBE,2018,360000.0
DELAHEY,2018,575000.0
DENNINGTON,2018,355000.0
DERRIMUT,2018,615000.0
DIAMOND CREEK,2018,782500.0
DIGGERS REST,2018,500000.0
DIMBOOLA,2018,130000.0
DINGLEY VILLAGE,2018,840500.0
DINNER PLAIN,2018,510000.0
DONALD,2018,145000.0
DONCASTER,2018,1320000.0
DONCASTER EAST,2018,1222000.0
DONNYBROOK,2018,530000.0
DONVALE,2018,1182500.0
DOREEN,2018,601000.0
DOVETON,2018,542500.0
DROMANA,2018,785500.0
DROUIN,2018,455000.0
DRYSDALE,2018,510000.0
DUNKELD,2018,297500.0
DUNOLLY,2018,206500.0
EAGLE POINT,2018,304500.0
EAGLEHAWK,2018,315000.0
EAGLEMONT,2018,1955000.0
EAST BAIRNSDALE,2018,225000.0
EAST BENDIGO,2018,318000.0
EAST GEELONG,2018,637000.0
EAST MELBOURNE,2018,2675000.0
EAST WARBURTON,2018,428500.0
EASTWOOD,2018,385000.0
ECHUCA,2018,365000.0
EDENHOPE,2018,147000.0
EDITHVALE,2018,1047500.0
EILDON,2018,258000.0
ELLIMINYT,2018,385000.0
ELMORE,2018,227500.0
ELSTERNWICK,2018,1970000.0
ELTHAM,2018,942500.0
ELTHAM NORTH,2018,930500.0
ELWOOD,2018,2140000.0
EMERALD,2018,730000.0
ENDEAVOUR HILLS,2018,651000.0
EPPING,2018,600000.0
EPSOM,2018,357000.0
ESSENDON,2018,1682000.0
ESSENDON NORTH,2018,1092500.0
ESSENDON WEST,2018,1221000.0
EUMEMMERRING,2018,622000.0
EUREKA,2018,315500.0
EUROA,2018,270000.0
EYNESBURY,2018,550000.0
FAIRFIELD,2018,1316000.0
FAIRHAVEN,2018,1020000.0
FAWKNER,2018,720000.0
FERNTREE GULLY,2018,732500.0
FERNY CREEK,2018,830000.0
FINGAL,2018,1350000.0
FITZROY,2018,1450000.0
FITZROY NORTH,2018,1475000.0
FIVEWAYS,2018,542500.0
FLEMINGTON,2018,926500.0
FLINDERS,2018,1697500.0
FLORA HILL,2018,352500.0
FLOWERDALE,2018,390000.0
FOOTSCRAY,2018,899000.0
FOREST HILL,2018,935000.0
FOSTER,2018,335000.0
FRANKSTON,2018,605000.0
FRANKSTON NORTH,2018,502000.0
FRANKSTON SOUTH,2018,855000.0
FRASER RISE,2018,615000.0
FYANSFORD,2018,650000.0
GARDEN CITY,2018,1507500.0
GARDENVALE,2018,1830000.0
GARFIELD,2018,540000.0
GEELONG,2018,750000.0
GEELONG WEST,2018,713000.0
GEMBROOK,2018,610000.0
GISBORNE,2018,770000.0
GLADSTONE PARK,2018,630000.0
GLEN HUNTLY,2018,1225000.0
GLEN IRIS,2018,1927500.0
GLEN WAVERLEY,2018,1300000.0
GLENROWAN,2018,265000.0
